object,survey,pdf,reason
HD  55879,GOODS: Chandra ACIS HB,1958ApJS____3__141B,no survey
HD  55879,GOODS: Chandra ACIS FB,1958ApJS____3__141B,no survey
HD  55879,GOODS: Chandra ACIS SB,1958ApJS____3__141B,no survey
HD  55879,GOODS: VLT VIMOS U,1958ApJS____3__141B,no survey
HD  55879,GOODS: VLT VIMOS R,1958ApJS____3__141B,no survey
HD  55879,GOODS: HST ACS B,1958ApJS____3__141B,no survey
HD  55879,GOODS: HST ACS V,1958ApJS____3__141B,no survey
HD  55879,GOODS: HST ACS I,1958ApJS____3__141B,no survey
HD  55879,GOODS: HST ACS Z,1958ApJS____3__141B,no survey
HD  55879,Hawaii HDF U,1958ApJS____3__141B,no survey
HD  55879,Hawaii HDF B,1958ApJS____3__141B,no survey
HD  55879,Hawaii HDF V0201,1958ApJS____3__141B,no survey
HD  55879,Hawaii HDF V0401,1958ApJS____3__141B,no survey
HD  55879,Hawaii HDF R,1958ApJS____3__141B,no survey
HD  55879,Hawaii HDF I,1958ApJS____3__141B,no survey
HD  55879,Hawaii HDF z,1958ApJS____3__141B,no survey
HD  55879,Hawaii HDF HK,1958ApJS____3__141B,no images
HD  55879,GOODS: HST NICMOS,1958ApJS____3__141B,no survey
HD  55879,GOODS: VLT ISAAC J,1958ApJS____3__141B,no survey
HD  55879,GOODS: VLT ISAAC H,1958ApJS____3__141B,no survey
HD  55879,GOODS: VLT ISAAC Ks,1958ApJS____3__141B,no survey
HD  55879,HUDF: VLT ISAAC Ks,1958ApJS____3__141B,no survey
HD  55879,GOODS: Spitzer IRAC 3.6,1958ApJS____3__141B,no survey
HD  55879,GOODS: Spitzer IRAC 4.5,1958ApJS____3__141B,no survey
HD  55879,GOODS: Spitzer IRAC 5.8,1958ApJS____3__141B,no survey
HD  55879,GOODS: Spitzer IRAC 8.0,1958ApJS____3__141B,no survey
HD  55879,GOODS: Spitzer MIPS 24,1958ApJS____3__141B,no survey
HD  55879,GOODS: Herschel 100,1958ApJS____3__141B,no survey
HD  55879,GOODS: Herschel 160,1958ApJS____3__141B,no survey
HD  55879,GOODS: Herschel 250,1958ApJS____3__141B,no survey
HD  55879,GOODS: Herschel 350,1958ApJS____3__141B,no survey
HD  55879,GOODS: Herschel 500,1958ApJS____3__141B,no survey
HD  55879,CDFS: LESS,1958ApJS____3__141B,no survey
HD  55879,GOODS: VLA North,1958ApJS____3__141B,no survey
