object,survey,pdf,reason
NGC  4147   106,GOODS: Chandra ACIS HB,1955AJ_____60__230S,no survey
NGC  4147   106,GOODS: Chandra ACIS FB,1955AJ_____60__230S,no survey
NGC  4147   106,GOODS: Chandra ACIS SB,1955AJ_____60__230S,no survey
NGC  4147   106,GOODS: VLT VIMOS U,1955AJ_____60__230S,no survey
NGC  4147   106,GOODS: VLT VIMOS R,1955AJ_____60__230S,no survey
NGC  4147   106,GOODS: HST ACS B,1955AJ_____60__230S,no survey
NGC  4147   106,GOODS: HST ACS V,1955AJ_____60__230S,no survey
NGC  4147   106,GOODS: HST ACS I,1955AJ_____60__230S,no survey
NGC  4147   106,GOODS: HST ACS Z,1955AJ_____60__230S,no survey
NGC  4147   106,Hawaii HDF U,1955AJ_____60__230S,no survey
NGC  4147   106,Hawaii HDF B,1955AJ_____60__230S,no survey
NGC  4147   106,Hawaii HDF V0201,1955AJ_____60__230S,no survey
NGC  4147   106,Hawaii HDF V0401,1955AJ_____60__230S,no survey
NGC  4147   106,Hawaii HDF R,1955AJ_____60__230S,no survey
NGC  4147   106,Hawaii HDF I,1955AJ_____60__230S,no survey
NGC  4147   106,Hawaii HDF z,1955AJ_____60__230S,no survey
NGC  4147   106,Hawaii HDF HK,1955AJ_____60__230S,no images
NGC  4147   106,GOODS: HST NICMOS,1955AJ_____60__230S,no survey
NGC  4147   106,GOODS: VLT ISAAC J,1955AJ_____60__230S,no survey
NGC  4147   106,GOODS: VLT ISAAC H,1955AJ_____60__230S,no survey
NGC  4147   106,GOODS: VLT ISAAC Ks,1955AJ_____60__230S,no survey
NGC  4147   106,HUDF: VLT ISAAC Ks,1955AJ_____60__230S,no survey
NGC  4147   106,GOODS: Spitzer IRAC 3.6,1955AJ_____60__230S,no survey
NGC  4147   106,GOODS: Spitzer IRAC 4.5,1955AJ_____60__230S,no survey
NGC  4147   106,GOODS: Spitzer IRAC 5.8,1955AJ_____60__230S,no survey
NGC  4147   106,GOODS: Spitzer IRAC 8.0,1955AJ_____60__230S,no survey
NGC  4147   106,GOODS: Spitzer MIPS 24,1955AJ_____60__230S,no survey
NGC  4147   106,GOODS: Herschel 100,1955AJ_____60__230S,no survey
NGC  4147   106,GOODS: Herschel 160,1955AJ_____60__230S,no survey
NGC  4147   106,GOODS: Herschel 250,1955AJ_____60__230S,no survey
NGC  4147   106,GOODS: Herschel 350,1955AJ_____60__230S,no survey
NGC  4147   106,GOODS: Herschel 500,1955AJ_____60__230S,no survey
NGC  4147   106,CDFS: LESS,1955AJ_____60__230S,no survey
NGC  4147   106,GOODS: VLA North,1955AJ_____60__230S,no survey
