object,survey,pdf,reason
UGC  6805,IRIS  12,1993ApJ___418__626P,no survey
UGC  6805,IRIS  25,1993ApJ___418__626P,no survey
UGC  6805,IRIS  60,1993ApJ___418__626P,no survey
UGC  6805,IRIS 100,1993ApJ___418__626P,no survey
UGC  6805,SFD100m,1993ApJ___418__626P,no survey
UGC  6805,SFD Dust Map,1993ApJ___418__626P,no survey
UGC  6805,IRAS  12 micron,1993ApJ___418__626P,no survey
UGC  6805,IRAS  25 micron,1993ApJ___418__626P,no survey
UGC  6805,IRAS  60 micron,1993ApJ___418__626P,no survey
UGC  6805,IRAS 100 micron,1993ApJ___418__626P,no survey
