object,survey,pdf,reason
[HS66] 364,GOODS: Chandra ACIS HB,1966AJ_____71__363H,no survey
[HS66] 364,GOODS: Chandra ACIS FB,1966AJ_____71__363H,no survey
[HS66] 364,GOODS: Chandra ACIS SB,1966AJ_____71__363H,no survey
[HS66] 364,GOODS: VLT VIMOS U,1966AJ_____71__363H,no survey
[HS66] 364,GOODS: VLT VIMOS R,1966AJ_____71__363H,no survey
[HS66] 364,GOODS: HST ACS B,1966AJ_____71__363H,no survey
[HS66] 364,GOODS: HST ACS V,1966AJ_____71__363H,no survey
[HS66] 364,GOODS: HST ACS I,1966AJ_____71__363H,no survey
[HS66] 364,GOODS: HST ACS Z,1966AJ_____71__363H,no survey
[HS66] 364,Hawaii HDF U,1966AJ_____71__363H,no survey
[HS66] 364,Hawaii HDF B,1966AJ_____71__363H,no survey
[HS66] 364,Hawaii HDF V0201,1966AJ_____71__363H,no survey
[HS66] 364,Hawaii HDF V0401,1966AJ_____71__363H,no survey
[HS66] 364,Hawaii HDF R,1966AJ_____71__363H,no survey
[HS66] 364,Hawaii HDF I,1966AJ_____71__363H,no survey
[HS66] 364,Hawaii HDF z,1966AJ_____71__363H,no survey
[HS66] 364,Hawaii HDF HK,1966AJ_____71__363H,no images
[HS66] 364,GOODS: HST NICMOS,1966AJ_____71__363H,no survey
[HS66] 364,GOODS: VLT ISAAC J,1966AJ_____71__363H,no survey
[HS66] 364,GOODS: VLT ISAAC H,1966AJ_____71__363H,no survey
[HS66] 364,GOODS: VLT ISAAC Ks,1966AJ_____71__363H,no survey
[HS66] 364,HUDF: VLT ISAAC Ks,1966AJ_____71__363H,no survey
[HS66] 364,GOODS: Spitzer IRAC 3.6,1966AJ_____71__363H,no survey
[HS66] 364,GOODS: Spitzer IRAC 4.5,1966AJ_____71__363H,no survey
[HS66] 364,GOODS: Spitzer IRAC 5.8,1966AJ_____71__363H,no survey
[HS66] 364,GOODS: Spitzer IRAC 8.0,1966AJ_____71__363H,no survey
[HS66] 364,GOODS: Spitzer MIPS 24,1966AJ_____71__363H,no survey
[HS66] 364,GOODS: Herschel 100,1966AJ_____71__363H,no survey
[HS66] 364,GOODS: Herschel 160,1966AJ_____71__363H,no survey
[HS66] 364,GOODS: Herschel 250,1966AJ_____71__363H,no survey
[HS66] 364,GOODS: Herschel 350,1966AJ_____71__363H,no survey
[HS66] 364,GOODS: Herschel 500,1966AJ_____71__363H,no survey
[HS66] 364,CDFS: LESS,1966AJ_____71__363H,no survey
[HS66] 364,GOODS: VLA North,1966AJ_____71__363H,no survey
