object,survey,pdf,reason
* alf Lyr,GOODS: Chandra ACIS HB,1950ApJ___111____1K,no survey
* alf Lyr,GOODS: Chandra ACIS FB,1950ApJ___111____1K,no survey
* alf Lyr,GOODS: Chandra ACIS SB,1950ApJ___111____1K,no survey
* alf Lyr,GOODS: VLT VIMOS U,1950ApJ___111____1K,no survey
* alf Lyr,GOODS: VLT VIMOS R,1950ApJ___111____1K,no survey
* alf Lyr,GOODS: HST ACS B,1950ApJ___111____1K,no survey
* alf Lyr,GOODS: HST ACS V,1950ApJ___111____1K,no survey
* alf Lyr,GOODS: HST ACS I,1950ApJ___111____1K,no survey
* alf Lyr,GOODS: HST ACS Z,1950ApJ___111____1K,no survey
* alf Lyr,Hawaii HDF U,1950ApJ___111____1K,no survey
* alf Lyr,Hawaii HDF B,1950ApJ___111____1K,no survey
* alf Lyr,Hawaii HDF V0201,1950ApJ___111____1K,no survey
* alf Lyr,Hawaii HDF V0401,1950ApJ___111____1K,no survey
* alf Lyr,Hawaii HDF R,1950ApJ___111____1K,no survey
* alf Lyr,Hawaii HDF I,1950ApJ___111____1K,no survey
* alf Lyr,Hawaii HDF z,1950ApJ___111____1K,no survey
* alf Lyr,Hawaii HDF HK,1950ApJ___111____1K,no images
* alf Lyr,GOODS: HST NICMOS,1950ApJ___111____1K,no survey
* alf Lyr,GOODS: VLT ISAAC J,1950ApJ___111____1K,no survey
* alf Lyr,GOODS: VLT ISAAC H,1950ApJ___111____1K,no survey
* alf Lyr,GOODS: VLT ISAAC Ks,1950ApJ___111____1K,no survey
* alf Lyr,HUDF: VLT ISAAC Ks,1950ApJ___111____1K,no survey
* alf Lyr,GOODS: Spitzer IRAC 3.6,1950ApJ___111____1K,no survey
* alf Lyr,GOODS: Spitzer IRAC 4.5,1950ApJ___111____1K,no survey
* alf Lyr,GOODS: Spitzer IRAC 5.8,1950ApJ___111____1K,no survey
* alf Lyr,GOODS: Spitzer IRAC 8.0,1950ApJ___111____1K,no survey
* alf Lyr,GOODS: Spitzer MIPS 24,1950ApJ___111____1K,no survey
* alf Lyr,GOODS: Herschel 100,1950ApJ___111____1K,no survey
* alf Lyr,GOODS: Herschel 160,1950ApJ___111____1K,no survey
* alf Lyr,GOODS: Herschel 250,1950ApJ___111____1K,no survey
* alf Lyr,GOODS: Herschel 350,1950ApJ___111____1K,no survey
* alf Lyr,GOODS: Herschel 500,1950ApJ___111____1K,no survey
* alf Lyr,CDFS: LESS,1950ApJ___111____1K,no survey
* alf Lyr,GOODS: VLA North,1950ApJ___111____1K,no survey
