object,survey,pdf,reason
* alf Col,GOODS: Chandra ACIS HB,1933ApJ____78___87M,no survey
* alf Col,GOODS: Chandra ACIS FB,1933ApJ____78___87M,no survey
* alf Col,GOODS: Chandra ACIS SB,1933ApJ____78___87M,no survey
* alf Col,GOODS: VLT VIMOS U,1933ApJ____78___87M,no survey
* alf Col,GOODS: VLT VIMOS R,1933ApJ____78___87M,no survey
* alf Col,GOODS: HST ACS B,1933ApJ____78___87M,no survey
* alf Col,GOODS: HST ACS V,1933ApJ____78___87M,no survey
* alf Col,GOODS: HST ACS I,1933ApJ____78___87M,no survey
* alf Col,GOODS: HST ACS Z,1933ApJ____78___87M,no survey
* alf Col,Hawaii HDF U,1933ApJ____78___87M,no survey
* alf Col,Hawaii HDF B,1933ApJ____78___87M,no survey
* alf Col,Hawaii HDF V0201,1933ApJ____78___87M,no survey
* alf Col,Hawaii HDF V0401,1933ApJ____78___87M,no survey
* alf Col,Hawaii HDF R,1933ApJ____78___87M,no survey
* alf Col,Hawaii HDF I,1933ApJ____78___87M,no survey
* alf Col,Hawaii HDF z,1933ApJ____78___87M,no survey
* alf Col,Hawaii HDF HK,1933ApJ____78___87M,no images
* alf Col,GOODS: HST NICMOS,1933ApJ____78___87M,no survey
* alf Col,GOODS: VLT ISAAC J,1933ApJ____78___87M,no survey
* alf Col,GOODS: VLT ISAAC H,1933ApJ____78___87M,no survey
* alf Col,GOODS: VLT ISAAC Ks,1933ApJ____78___87M,no survey
* alf Col,HUDF: VLT ISAAC Ks,1933ApJ____78___87M,no survey
* alf Col,GOODS: Spitzer IRAC 3.6,1933ApJ____78___87M,no survey
* alf Col,GOODS: Spitzer IRAC 4.5,1933ApJ____78___87M,no survey
* alf Col,GOODS: Spitzer IRAC 5.8,1933ApJ____78___87M,no survey
* alf Col,GOODS: Spitzer IRAC 8.0,1933ApJ____78___87M,no survey
* alf Col,GOODS: Spitzer MIPS 24,1933ApJ____78___87M,no survey
* alf Col,GOODS: Herschel 100,1933ApJ____78___87M,no survey
* alf Col,GOODS: Herschel 160,1933ApJ____78___87M,no survey
* alf Col,GOODS: Herschel 250,1933ApJ____78___87M,no survey
* alf Col,GOODS: Herschel 350,1933ApJ____78___87M,no survey
* alf Col,GOODS: Herschel 500,1933ApJ____78___87M,no survey
* alf Col,CDFS: LESS,1933ApJ____78___87M,no survey
* alf Col,GOODS: VLA North,1933ApJ____78___87M,no survey
