object,survey,pdf,reason
*   1 Gem,GOODS: Chandra ACIS HB,1987AJ_____93__688M,no survey
*   1 Gem,GOODS: Chandra ACIS FB,1987AJ_____93__688M,no survey
*   1 Gem,GOODS: Chandra ACIS SB,1987AJ_____93__688M,no survey
*   1 Gem,GOODS: VLT VIMOS U,1987AJ_____93__688M,no survey
*   1 Gem,GOODS: VLT VIMOS R,1987AJ_____93__688M,no survey
*   1 Gem,GOODS: HST ACS B,1987AJ_____93__688M,no survey
*   1 Gem,GOODS: HST ACS V,1987AJ_____93__688M,no survey
*   1 Gem,GOODS: HST ACS I,1987AJ_____93__688M,no survey
*   1 Gem,GOODS: HST ACS Z,1987AJ_____93__688M,no survey
*   1 Gem,Hawaii HDF U,1987AJ_____93__688M,no survey
*   1 Gem,Hawaii HDF B,1987AJ_____93__688M,no survey
*   1 Gem,Hawaii HDF V0201,1987AJ_____93__688M,no survey
*   1 Gem,Hawaii HDF V0401,1987AJ_____93__688M,no survey
*   1 Gem,Hawaii HDF R,1987AJ_____93__688M,no survey
*   1 Gem,Hawaii HDF I,1987AJ_____93__688M,no survey
*   1 Gem,Hawaii HDF z,1987AJ_____93__688M,no survey
*   1 Gem,Hawaii HDF HK,1987AJ_____93__688M,no images
*   1 Gem,GOODS: HST NICMOS,1987AJ_____93__688M,no survey
*   1 Gem,GOODS: VLT ISAAC J,1987AJ_____93__688M,no survey
*   1 Gem,GOODS: VLT ISAAC H,1987AJ_____93__688M,no survey
*   1 Gem,GOODS: VLT ISAAC Ks,1987AJ_____93__688M,no survey
*   1 Gem,HUDF: VLT ISAAC Ks,1987AJ_____93__688M,no survey
*   1 Gem,GOODS: Spitzer IRAC 3.6,1987AJ_____93__688M,no survey
*   1 Gem,GOODS: Spitzer IRAC 4.5,1987AJ_____93__688M,no survey
*   1 Gem,GOODS: Spitzer IRAC 5.8,1987AJ_____93__688M,no survey
*   1 Gem,GOODS: Spitzer IRAC 8.0,1987AJ_____93__688M,no survey
*   1 Gem,GOODS: Spitzer MIPS 24,1987AJ_____93__688M,no survey
*   1 Gem,GOODS: Herschel 100,1987AJ_____93__688M,no survey
*   1 Gem,GOODS: Herschel 160,1987AJ_____93__688M,no survey
*   1 Gem,GOODS: Herschel 250,1987AJ_____93__688M,no survey
*   1 Gem,GOODS: Herschel 350,1987AJ_____93__688M,no survey
*   1 Gem,GOODS: Herschel 500,1987AJ_____93__688M,no survey
*   1 Gem,CDFS: LESS,1987AJ_____93__688M,no survey
*   1 Gem,GOODS: VLA North,1987AJ_____93__688M,no survey
