object,survey,pdf,reason
* psi And,GOODS: Chandra ACIS HB,1982ApJ___260__655Z,no survey
* psi And,GOODS: Chandra ACIS FB,1982ApJ___260__655Z,no survey
* psi And,GOODS: Chandra ACIS SB,1982ApJ___260__655Z,no survey
* psi And,GOODS: VLT VIMOS U,1982ApJ___260__655Z,no survey
* psi And,GOODS: VLT VIMOS R,1982ApJ___260__655Z,no survey
* psi And,GOODS: HST ACS B,1982ApJ___260__655Z,no survey
* psi And,GOODS: HST ACS V,1982ApJ___260__655Z,no survey
* psi And,GOODS: HST ACS I,1982ApJ___260__655Z,no survey
* psi And,GOODS: HST ACS Z,1982ApJ___260__655Z,no survey
* psi And,Hawaii HDF U,1982ApJ___260__655Z,no survey
* psi And,Hawaii HDF B,1982ApJ___260__655Z,no survey
* psi And,Hawaii HDF V0201,1982ApJ___260__655Z,no survey
* psi And,Hawaii HDF V0401,1982ApJ___260__655Z,no survey
* psi And,Hawaii HDF R,1982ApJ___260__655Z,no survey
* psi And,Hawaii HDF I,1982ApJ___260__655Z,no survey
* psi And,Hawaii HDF z,1982ApJ___260__655Z,no survey
* psi And,Hawaii HDF HK,1982ApJ___260__655Z,no images
* psi And,GOODS: HST NICMOS,1982ApJ___260__655Z,no survey
* psi And,GOODS: VLT ISAAC J,1982ApJ___260__655Z,no survey
* psi And,GOODS: VLT ISAAC H,1982ApJ___260__655Z,no survey
* psi And,GOODS: VLT ISAAC Ks,1982ApJ___260__655Z,no survey
* psi And,HUDF: VLT ISAAC Ks,1982ApJ___260__655Z,no survey
* psi And,GOODS: Spitzer IRAC 3.6,1982ApJ___260__655Z,no survey
* psi And,GOODS: Spitzer IRAC 4.5,1982ApJ___260__655Z,no survey
* psi And,GOODS: Spitzer IRAC 5.8,1982ApJ___260__655Z,no survey
* psi And,GOODS: Spitzer IRAC 8.0,1982ApJ___260__655Z,no survey
* psi And,GOODS: Spitzer MIPS 24,1982ApJ___260__655Z,no survey
* psi And,GOODS: Herschel 100,1982ApJ___260__655Z,no survey
* psi And,GOODS: Herschel 160,1982ApJ___260__655Z,no survey
* psi And,GOODS: Herschel 250,1982ApJ___260__655Z,no survey
* psi And,GOODS: Herschel 350,1982ApJ___260__655Z,no survey
* psi And,GOODS: Herschel 500,1982ApJ___260__655Z,no survey
* psi And,CDFS: LESS,1982ApJ___260__655Z,no survey
* psi And,GOODS: VLA North,1982ApJ___260__655Z,no survey
