object,survey,pdf,reason
M  77,GOODS: Chandra ACIS HB,1943ApJ____97__112H,no survey
M  77,GOODS: Chandra ACIS FB,1943ApJ____97__112H,no survey
M  77,GOODS: Chandra ACIS SB,1943ApJ____97__112H,no survey
M  77,GOODS: VLT VIMOS U,1943ApJ____97__112H,no survey
M  77,GOODS: VLT VIMOS R,1943ApJ____97__112H,no survey
M  77,GOODS: HST ACS B,1943ApJ____97__112H,no survey
M  77,GOODS: HST ACS V,1943ApJ____97__112H,no survey
M  77,GOODS: HST ACS I,1943ApJ____97__112H,no survey
M  77,GOODS: HST ACS Z,1943ApJ____97__112H,no survey
M  77,Hawaii HDF U,1943ApJ____97__112H,no survey
M  77,Hawaii HDF B,1943ApJ____97__112H,no survey
M  77,Hawaii HDF V0201,1943ApJ____97__112H,no survey
M  77,Hawaii HDF V0401,1943ApJ____97__112H,no survey
M  77,Hawaii HDF R,1943ApJ____97__112H,no survey
M  77,Hawaii HDF I,1943ApJ____97__112H,no survey
M  77,Hawaii HDF z,1943ApJ____97__112H,no survey
M  77,Hawaii HDF HK,1943ApJ____97__112H,no images
M  77,GOODS: HST NICMOS,1943ApJ____97__112H,no survey
M  77,GOODS: VLT ISAAC J,1943ApJ____97__112H,no survey
M  77,GOODS: VLT ISAAC H,1943ApJ____97__112H,no survey
M  77,GOODS: VLT ISAAC Ks,1943ApJ____97__112H,no survey
M  77,HUDF: VLT ISAAC Ks,1943ApJ____97__112H,no survey
M  77,GOODS: Spitzer IRAC 3.6,1943ApJ____97__112H,no survey
M  77,GOODS: Spitzer IRAC 4.5,1943ApJ____97__112H,no survey
M  77,GOODS: Spitzer IRAC 5.8,1943ApJ____97__112H,no survey
M  77,GOODS: Spitzer IRAC 8.0,1943ApJ____97__112H,no survey
M  77,GOODS: Spitzer MIPS 24,1943ApJ____97__112H,no survey
M  77,GOODS: Herschel 100,1943ApJ____97__112H,no survey
M  77,GOODS: Herschel 160,1943ApJ____97__112H,no survey
M  77,GOODS: Herschel 250,1943ApJ____97__112H,no survey
M  77,GOODS: Herschel 350,1943ApJ____97__112H,no survey
M  77,GOODS: Herschel 500,1943ApJ____97__112H,no survey
M  77,CDFS: LESS,1943ApJ____97__112H,no survey
M  77,GOODS: VLA North,1943ApJ____97__112H,no survey
