object,survey,pdf,reason
NAME Her 36SE,GOODS: Chandra ACIS HB,1990ApJ___357__502M,no survey
NAME Her 36SE,GOODS: Chandra ACIS FB,1990ApJ___357__502M,no survey
NAME Her 36SE,GOODS: Chandra ACIS SB,1990ApJ___357__502M,no survey
NAME Her 36SE,GOODS: VLT VIMOS U,1990ApJ___357__502M,no survey
NAME Her 36SE,GOODS: VLT VIMOS R,1990ApJ___357__502M,no survey
NAME Her 36SE,GOODS: HST ACS B,1990ApJ___357__502M,no survey
NAME Her 36SE,GOODS: HST ACS V,1990ApJ___357__502M,no survey
NAME Her 36SE,GOODS: HST ACS I,1990ApJ___357__502M,no survey
NAME Her 36SE,GOODS: HST ACS Z,1990ApJ___357__502M,no survey
NAME Her 36SE,Hawaii HDF U,1990ApJ___357__502M,no survey
NAME Her 36SE,Hawaii HDF B,1990ApJ___357__502M,no survey
NAME Her 36SE,Hawaii HDF V0201,1990ApJ___357__502M,no survey
NAME Her 36SE,Hawaii HDF V0401,1990ApJ___357__502M,no survey
NAME Her 36SE,Hawaii HDF R,1990ApJ___357__502M,no survey
NAME Her 36SE,Hawaii HDF I,1990ApJ___357__502M,no survey
NAME Her 36SE,Hawaii HDF z,1990ApJ___357__502M,no survey
NAME Her 36SE,Hawaii HDF HK,1990ApJ___357__502M,no images
NAME Her 36SE,GOODS: HST NICMOS,1990ApJ___357__502M,no survey
NAME Her 36SE,GOODS: VLT ISAAC J,1990ApJ___357__502M,no survey
NAME Her 36SE,GOODS: VLT ISAAC H,1990ApJ___357__502M,no survey
NAME Her 36SE,GOODS: VLT ISAAC Ks,1990ApJ___357__502M,no survey
NAME Her 36SE,HUDF: VLT ISAAC Ks,1990ApJ___357__502M,no survey
NAME Her 36SE,GOODS: Spitzer IRAC 3.6,1990ApJ___357__502M,no survey
NAME Her 36SE,GOODS: Spitzer IRAC 4.5,1990ApJ___357__502M,no survey
NAME Her 36SE,GOODS: Spitzer IRAC 5.8,1990ApJ___357__502M,no survey
NAME Her 36SE,GOODS: Spitzer IRAC 8.0,1990ApJ___357__502M,no survey
NAME Her 36SE,GOODS: Spitzer MIPS 24,1990ApJ___357__502M,no survey
NAME Her 36SE,GOODS: Herschel 100,1990ApJ___357__502M,no survey
NAME Her 36SE,GOODS: Herschel 160,1990ApJ___357__502M,no survey
NAME Her 36SE,GOODS: Herschel 250,1990ApJ___357__502M,no survey
NAME Her 36SE,GOODS: Herschel 350,1990ApJ___357__502M,no survey
NAME Her 36SE,GOODS: Herschel 500,1990ApJ___357__502M,no survey
NAME Her 36SE,CDFS: LESS,1990ApJ___357__502M,no survey
NAME Her 36SE,GOODS: VLA North,1990ApJ___357__502M,no survey
