object,survey,pdf,reason
V* LR Sct,GOODS: Chandra ACIS HB,1966ApJ___144__894S,no survey
V* LR Sct,GOODS: Chandra ACIS FB,1966ApJ___144__894S,no survey
V* LR Sct,GOODS: Chandra ACIS SB,1966ApJ___144__894S,no survey
V* LR Sct,GOODS: VLT VIMOS U,1966ApJ___144__894S,no survey
V* LR Sct,GOODS: VLT VIMOS R,1966ApJ___144__894S,no survey
V* LR Sct,GOODS: HST ACS B,1966ApJ___144__894S,no survey
V* LR Sct,GOODS: HST ACS V,1966ApJ___144__894S,no survey
V* LR Sct,GOODS: HST ACS I,1966ApJ___144__894S,no survey
V* LR Sct,GOODS: HST ACS Z,1966ApJ___144__894S,no survey
V* LR Sct,Hawaii HDF U,1966ApJ___144__894S,no survey
V* LR Sct,Hawaii HDF B,1966ApJ___144__894S,no survey
V* LR Sct,Hawaii HDF V0201,1966ApJ___144__894S,no survey
V* LR Sct,Hawaii HDF V0401,1966ApJ___144__894S,no survey
V* LR Sct,Hawaii HDF R,1966ApJ___144__894S,no survey
V* LR Sct,Hawaii HDF I,1966ApJ___144__894S,no survey
V* LR Sct,Hawaii HDF z,1966ApJ___144__894S,no survey
V* LR Sct,Hawaii HDF HK,1966ApJ___144__894S,no images
V* LR Sct,GOODS: HST NICMOS,1966ApJ___144__894S,no survey
V* LR Sct,GOODS: VLT ISAAC J,1966ApJ___144__894S,no survey
V* LR Sct,GOODS: VLT ISAAC H,1966ApJ___144__894S,no survey
V* LR Sct,GOODS: VLT ISAAC Ks,1966ApJ___144__894S,no survey
V* LR Sct,HUDF: VLT ISAAC Ks,1966ApJ___144__894S,no survey
V* LR Sct,GOODS: Spitzer IRAC 3.6,1966ApJ___144__894S,no survey
V* LR Sct,GOODS: Spitzer IRAC 4.5,1966ApJ___144__894S,no survey
V* LR Sct,GOODS: Spitzer IRAC 5.8,1966ApJ___144__894S,no survey
V* LR Sct,GOODS: Spitzer IRAC 8.0,1966ApJ___144__894S,no survey
V* LR Sct,GOODS: Spitzer MIPS 24,1966ApJ___144__894S,no survey
V* LR Sct,GOODS: Herschel 100,1966ApJ___144__894S,no survey
V* LR Sct,GOODS: Herschel 160,1966ApJ___144__894S,no survey
V* LR Sct,GOODS: Herschel 250,1966ApJ___144__894S,no survey
V* LR Sct,GOODS: Herschel 350,1966ApJ___144__894S,no survey
V* LR Sct,GOODS: Herschel 500,1966ApJ___144__894S,no survey
V* LR Sct,CDFS: LESS,1966ApJ___144__894S,no survey
V* LR Sct,GOODS: VLA North,1966ApJ___144__894S,no survey
