object,survey,pdf,reason
* sig Boo,GOODS: Chandra ACIS HB,1964ApJ___140__853P,no survey
* sig Boo,GOODS: Chandra ACIS FB,1964ApJ___140__853P,no survey
* sig Boo,GOODS: Chandra ACIS SB,1964ApJ___140__853P,no survey
* sig Boo,GOODS: VLT VIMOS U,1964ApJ___140__853P,no survey
* sig Boo,GOODS: VLT VIMOS R,1964ApJ___140__853P,no survey
* sig Boo,GOODS: HST ACS B,1964ApJ___140__853P,no survey
* sig Boo,GOODS: HST ACS V,1964ApJ___140__853P,no survey
* sig Boo,GOODS: HST ACS I,1964ApJ___140__853P,no survey
* sig Boo,GOODS: HST ACS Z,1964ApJ___140__853P,no survey
* sig Boo,Hawaii HDF U,1964ApJ___140__853P,no survey
* sig Boo,Hawaii HDF B,1964ApJ___140__853P,no survey
* sig Boo,Hawaii HDF V0201,1964ApJ___140__853P,no survey
* sig Boo,Hawaii HDF V0401,1964ApJ___140__853P,no survey
* sig Boo,Hawaii HDF R,1964ApJ___140__853P,no survey
* sig Boo,Hawaii HDF I,1964ApJ___140__853P,no survey
* sig Boo,Hawaii HDF z,1964ApJ___140__853P,no survey
* sig Boo,Hawaii HDF HK,1964ApJ___140__853P,no images
* sig Boo,GOODS: HST NICMOS,1964ApJ___140__853P,no survey
* sig Boo,GOODS: VLT ISAAC J,1964ApJ___140__853P,no survey
* sig Boo,GOODS: VLT ISAAC H,1964ApJ___140__853P,no survey
* sig Boo,GOODS: VLT ISAAC Ks,1964ApJ___140__853P,no survey
* sig Boo,HUDF: VLT ISAAC Ks,1964ApJ___140__853P,no survey
* sig Boo,GOODS: Spitzer IRAC 3.6,1964ApJ___140__853P,no survey
* sig Boo,GOODS: Spitzer IRAC 4.5,1964ApJ___140__853P,no survey
* sig Boo,GOODS: Spitzer IRAC 5.8,1964ApJ___140__853P,no survey
* sig Boo,GOODS: Spitzer IRAC 8.0,1964ApJ___140__853P,no survey
* sig Boo,GOODS: Spitzer MIPS 24,1964ApJ___140__853P,no survey
* sig Boo,GOODS: Herschel 100,1964ApJ___140__853P,no survey
* sig Boo,GOODS: Herschel 160,1964ApJ___140__853P,no survey
* sig Boo,GOODS: Herschel 250,1964ApJ___140__853P,no survey
* sig Boo,GOODS: Herschel 350,1964ApJ___140__853P,no survey
* sig Boo,GOODS: Herschel 500,1964ApJ___140__853P,no survey
* sig Boo,CDFS: LESS,1964ApJ___140__853P,no survey
* sig Boo,GOODS: VLA North,1964ApJ___140__853P,no survey
