object,survey,pdf,reason
[SPP2015] 293 C,GOODS: Chandra ACIS HB,1992ApJS___78____1D,no survey
[SPP2015] 293 C,GOODS: Chandra ACIS FB,1992ApJS___78____1D,no survey
[SPP2015] 293 C,GOODS: Chandra ACIS SB,1992ApJS___78____1D,no survey
[SPP2015] 293 C,GOODS: VLT VIMOS U,1992ApJS___78____1D,no survey
[SPP2015] 293 C,GOODS: VLT VIMOS R,1992ApJS___78____1D,no survey
[SPP2015] 293 C,GOODS: HST ACS B,1992ApJS___78____1D,no survey
[SPP2015] 293 C,GOODS: HST ACS V,1992ApJS___78____1D,no survey
[SPP2015] 293 C,GOODS: HST ACS I,1992ApJS___78____1D,no survey
[SPP2015] 293 C,GOODS: HST ACS Z,1992ApJS___78____1D,no survey
[SPP2015] 293 C,Hawaii HDF U,1992ApJS___78____1D,no survey
[SPP2015] 293 C,Hawaii HDF B,1992ApJS___78____1D,no survey
[SPP2015] 293 C,Hawaii HDF V0201,1992ApJS___78____1D,no survey
[SPP2015] 293 C,Hawaii HDF V0401,1992ApJS___78____1D,no survey
[SPP2015] 293 C,Hawaii HDF R,1992ApJS___78____1D,no survey
[SPP2015] 293 C,Hawaii HDF I,1992ApJS___78____1D,no survey
[SPP2015] 293 C,Hawaii HDF z,1992ApJS___78____1D,no survey
[SPP2015] 293 C,Hawaii HDF HK,1992ApJS___78____1D,no images
[SPP2015] 293 C,GOODS: HST NICMOS,1992ApJS___78____1D,no survey
[SPP2015] 293 C,GOODS: VLT ISAAC J,1992ApJS___78____1D,no survey
[SPP2015] 293 C,GOODS: VLT ISAAC H,1992ApJS___78____1D,no survey
[SPP2015] 293 C,GOODS: VLT ISAAC Ks,1992ApJS___78____1D,no survey
[SPP2015] 293 C,HUDF: VLT ISAAC Ks,1992ApJS___78____1D,no survey
[SPP2015] 293 C,GOODS: Spitzer IRAC 3.6,1992ApJS___78____1D,no survey
[SPP2015] 293 C,GOODS: Spitzer IRAC 4.5,1992ApJS___78____1D,no survey
[SPP2015] 293 C,GOODS: Spitzer IRAC 5.8,1992ApJS___78____1D,no survey
[SPP2015] 293 C,GOODS: Spitzer IRAC 8.0,1992ApJS___78____1D,no survey
[SPP2015] 293 C,GOODS: Spitzer MIPS 24,1992ApJS___78____1D,no survey
[SPP2015] 293 C,GOODS: Herschel 100,1992ApJS___78____1D,no survey
[SPP2015] 293 C,GOODS: Herschel 160,1992ApJS___78____1D,no survey
[SPP2015] 293 C,GOODS: Herschel 250,1992ApJS___78____1D,no survey
[SPP2015] 293 C,GOODS: Herschel 350,1992ApJS___78____1D,no survey
[SPP2015] 293 C,GOODS: Herschel 500,1992ApJS___78____1D,no survey
[SPP2015] 293 C,CDFS: LESS,1992ApJS___78____1D,no survey
[SPP2015] 293 C,GOODS: VLA North,1992ApJS___78____1D,no survey
