object,survey,pdf,reason
* psi02 Ori,GOODS: Chandra ACIS HB,1968ApJ___151__269C,no survey
* psi02 Ori,GOODS: Chandra ACIS FB,1968ApJ___151__269C,no survey
* psi02 Ori,GOODS: Chandra ACIS SB,1968ApJ___151__269C,no survey
* psi02 Ori,GOODS: VLT VIMOS U,1968ApJ___151__269C,no survey
* psi02 Ori,GOODS: VLT VIMOS R,1968ApJ___151__269C,no survey
* psi02 Ori,GOODS: HST ACS B,1968ApJ___151__269C,no survey
* psi02 Ori,GOODS: HST ACS V,1968ApJ___151__269C,no survey
* psi02 Ori,GOODS: HST ACS I,1968ApJ___151__269C,no survey
* psi02 Ori,GOODS: HST ACS Z,1968ApJ___151__269C,no survey
* psi02 Ori,Hawaii HDF U,1968ApJ___151__269C,no survey
* psi02 Ori,Hawaii HDF B,1968ApJ___151__269C,no survey
* psi02 Ori,Hawaii HDF V0201,1968ApJ___151__269C,no survey
* psi02 Ori,Hawaii HDF V0401,1968ApJ___151__269C,no survey
* psi02 Ori,Hawaii HDF R,1968ApJ___151__269C,no survey
* psi02 Ori,Hawaii HDF I,1968ApJ___151__269C,no survey
* psi02 Ori,Hawaii HDF z,1968ApJ___151__269C,no survey
* psi02 Ori,Hawaii HDF HK,1968ApJ___151__269C,no images
* psi02 Ori,GOODS: HST NICMOS,1968ApJ___151__269C,no survey
* psi02 Ori,GOODS: VLT ISAAC J,1968ApJ___151__269C,no survey
* psi02 Ori,GOODS: VLT ISAAC H,1968ApJ___151__269C,no survey
* psi02 Ori,GOODS: VLT ISAAC Ks,1968ApJ___151__269C,no survey
* psi02 Ori,HUDF: VLT ISAAC Ks,1968ApJ___151__269C,no survey
* psi02 Ori,GOODS: Spitzer IRAC 3.6,1968ApJ___151__269C,no survey
* psi02 Ori,GOODS: Spitzer IRAC 4.5,1968ApJ___151__269C,no survey
* psi02 Ori,GOODS: Spitzer IRAC 5.8,1968ApJ___151__269C,no survey
* psi02 Ori,GOODS: Spitzer IRAC 8.0,1968ApJ___151__269C,no survey
* psi02 Ori,GOODS: Spitzer MIPS 24,1968ApJ___151__269C,no survey
* psi02 Ori,GOODS: Herschel 100,1968ApJ___151__269C,no survey
* psi02 Ori,GOODS: Herschel 160,1968ApJ___151__269C,no survey
* psi02 Ori,GOODS: Herschel 250,1968ApJ___151__269C,no survey
* psi02 Ori,GOODS: Herschel 350,1968ApJ___151__269C,no survey
* psi02 Ori,GOODS: Herschel 500,1968ApJ___151__269C,no survey
* psi02 Ori,CDFS: LESS,1968ApJ___151__269C,no survey
* psi02 Ori,GOODS: VLA North,1968ApJ___151__269C,no survey
