object,survey,pdf,reason
HD 292167,GOODS: Chandra ACIS HB,1987ApJ___323__118R,no survey
HD 292167,GOODS: Chandra ACIS FB,1987ApJ___323__118R,no survey
HD 292167,GOODS: Chandra ACIS SB,1987ApJ___323__118R,no survey
HD 292167,GOODS: VLT VIMOS U,1987ApJ___323__118R,no survey
HD 292167,GOODS: VLT VIMOS R,1987ApJ___323__118R,no survey
HD 292167,GOODS: HST ACS B,1987ApJ___323__118R,no survey
HD 292167,GOODS: HST ACS V,1987ApJ___323__118R,no survey
HD 292167,GOODS: HST ACS I,1987ApJ___323__118R,no survey
HD 292167,GOODS: HST ACS Z,1987ApJ___323__118R,no survey
HD 292167,Hawaii HDF U,1987ApJ___323__118R,no survey
HD 292167,Hawaii HDF B,1987ApJ___323__118R,no survey
HD 292167,Hawaii HDF V0201,1987ApJ___323__118R,no survey
HD 292167,Hawaii HDF V0401,1987ApJ___323__118R,no survey
HD 292167,Hawaii HDF R,1987ApJ___323__118R,no survey
HD 292167,Hawaii HDF I,1987ApJ___323__118R,no survey
HD 292167,Hawaii HDF z,1987ApJ___323__118R,no survey
HD 292167,Hawaii HDF HK,1987ApJ___323__118R,no images
HD 292167,GOODS: HST NICMOS,1987ApJ___323__118R,no survey
HD 292167,GOODS: VLT ISAAC J,1987ApJ___323__118R,no survey
HD 292167,GOODS: VLT ISAAC H,1987ApJ___323__118R,no survey
HD 292167,GOODS: VLT ISAAC Ks,1987ApJ___323__118R,no survey
HD 292167,HUDF: VLT ISAAC Ks,1987ApJ___323__118R,no survey
HD 292167,GOODS: Spitzer IRAC 3.6,1987ApJ___323__118R,no survey
HD 292167,GOODS: Spitzer IRAC 4.5,1987ApJ___323__118R,no survey
HD 292167,GOODS: Spitzer IRAC 5.8,1987ApJ___323__118R,no survey
HD 292167,GOODS: Spitzer IRAC 8.0,1987ApJ___323__118R,no survey
HD 292167,GOODS: Spitzer MIPS 24,1987ApJ___323__118R,no survey
HD 292167,GOODS: Herschel 100,1987ApJ___323__118R,no survey
HD 292167,GOODS: Herschel 160,1987ApJ___323__118R,no survey
HD 292167,GOODS: Herschel 250,1987ApJ___323__118R,no survey
HD 292167,GOODS: Herschel 350,1987ApJ___323__118R,no survey
HD 292167,GOODS: Herschel 500,1987ApJ___323__118R,no survey
HD 292167,CDFS: LESS,1987ApJ___323__118R,no survey
HD 292167,GOODS: VLA North,1987ApJ___323__118R,no survey
