object,survey,pdf,reason
V* CU Cru,GOODS: Chandra ACIS HB,1958AJ_____63__341A,no survey
V* CU Cru,GOODS: Chandra ACIS FB,1958AJ_____63__341A,no survey
V* CU Cru,GOODS: Chandra ACIS SB,1958AJ_____63__341A,no survey
V* CU Cru,GOODS: VLT VIMOS U,1958AJ_____63__341A,no survey
V* CU Cru,GOODS: VLT VIMOS R,1958AJ_____63__341A,no survey
V* CU Cru,GOODS: HST ACS B,1958AJ_____63__341A,no survey
V* CU Cru,GOODS: HST ACS V,1958AJ_____63__341A,no survey
V* CU Cru,GOODS: HST ACS I,1958AJ_____63__341A,no survey
V* CU Cru,GOODS: HST ACS Z,1958AJ_____63__341A,no survey
V* CU Cru,Hawaii HDF U,1958AJ_____63__341A,no survey
V* CU Cru,Hawaii HDF B,1958AJ_____63__341A,no survey
V* CU Cru,Hawaii HDF V0201,1958AJ_____63__341A,no survey
V* CU Cru,Hawaii HDF V0401,1958AJ_____63__341A,no survey
V* CU Cru,Hawaii HDF R,1958AJ_____63__341A,no survey
V* CU Cru,Hawaii HDF I,1958AJ_____63__341A,no survey
V* CU Cru,Hawaii HDF z,1958AJ_____63__341A,no survey
V* CU Cru,Hawaii HDF HK,1958AJ_____63__341A,no images
V* CU Cru,GOODS: HST NICMOS,1958AJ_____63__341A,no survey
V* CU Cru,GOODS: VLT ISAAC J,1958AJ_____63__341A,no survey
V* CU Cru,GOODS: VLT ISAAC H,1958AJ_____63__341A,no survey
V* CU Cru,GOODS: VLT ISAAC Ks,1958AJ_____63__341A,no survey
V* CU Cru,HUDF: VLT ISAAC Ks,1958AJ_____63__341A,no survey
V* CU Cru,GOODS: Spitzer IRAC 3.6,1958AJ_____63__341A,no survey
V* CU Cru,GOODS: Spitzer IRAC 4.5,1958AJ_____63__341A,no survey
V* CU Cru,GOODS: Spitzer IRAC 5.8,1958AJ_____63__341A,no survey
V* CU Cru,GOODS: Spitzer IRAC 8.0,1958AJ_____63__341A,no survey
V* CU Cru,GOODS: Spitzer MIPS 24,1958AJ_____63__341A,no survey
V* CU Cru,GOODS: Herschel 100,1958AJ_____63__341A,no survey
V* CU Cru,GOODS: Herschel 160,1958AJ_____63__341A,no survey
V* CU Cru,GOODS: Herschel 250,1958AJ_____63__341A,no survey
V* CU Cru,GOODS: Herschel 350,1958AJ_____63__341A,no survey
V* CU Cru,GOODS: Herschel 500,1958AJ_____63__341A,no survey
V* CU Cru,CDFS: LESS,1958AJ_____63__341A,no survey
V* CU Cru,GOODS: VLA North,1958AJ_____63__341A,no survey
