object,survey,pdf,reason
NGC  5904   234,GOODS: Chandra ACIS HB,1993AJ____106_1524R,no survey
NGC  5904   234,GOODS: Chandra ACIS FB,1993AJ____106_1524R,no survey
NGC  5904   234,GOODS: Chandra ACIS SB,1993AJ____106_1524R,no survey
NGC  5904   234,GOODS: VLT VIMOS U,1993AJ____106_1524R,no survey
NGC  5904   234,GOODS: VLT VIMOS R,1993AJ____106_1524R,no survey
NGC  5904   234,GOODS: HST ACS B,1993AJ____106_1524R,no survey
NGC  5904   234,GOODS: HST ACS V,1993AJ____106_1524R,no survey
NGC  5904   234,GOODS: HST ACS I,1993AJ____106_1524R,no survey
NGC  5904   234,GOODS: HST ACS Z,1993AJ____106_1524R,no survey
NGC  5904   234,Hawaii HDF U,1993AJ____106_1524R,no survey
NGC  5904   234,Hawaii HDF B,1993AJ____106_1524R,no survey
NGC  5904   234,Hawaii HDF V0201,1993AJ____106_1524R,no survey
NGC  5904   234,Hawaii HDF V0401,1993AJ____106_1524R,no survey
NGC  5904   234,Hawaii HDF R,1993AJ____106_1524R,no survey
NGC  5904   234,Hawaii HDF I,1993AJ____106_1524R,no survey
NGC  5904   234,Hawaii HDF z,1993AJ____106_1524R,no survey
NGC  5904   234,Hawaii HDF HK,1993AJ____106_1524R,no images
NGC  5904   234,GOODS: HST NICMOS,1993AJ____106_1524R,no survey
NGC  5904   234,GOODS: VLT ISAAC J,1993AJ____106_1524R,no survey
NGC  5904   234,GOODS: VLT ISAAC H,1993AJ____106_1524R,no survey
NGC  5904   234,GOODS: VLT ISAAC Ks,1993AJ____106_1524R,no survey
NGC  5904   234,HUDF: VLT ISAAC Ks,1993AJ____106_1524R,no survey
NGC  5904   234,GOODS: Spitzer IRAC 3.6,1993AJ____106_1524R,no survey
NGC  5904   234,GOODS: Spitzer IRAC 4.5,1993AJ____106_1524R,no survey
NGC  5904   234,GOODS: Spitzer IRAC 5.8,1993AJ____106_1524R,no survey
NGC  5904   234,GOODS: Spitzer IRAC 8.0,1993AJ____106_1524R,no survey
NGC  5904   234,GOODS: Spitzer MIPS 24,1993AJ____106_1524R,no survey
NGC  5904   234,GOODS: Herschel 100,1993AJ____106_1524R,no survey
NGC  5904   234,GOODS: Herschel 160,1993AJ____106_1524R,no survey
NGC  5904   234,GOODS: Herschel 250,1993AJ____106_1524R,no survey
NGC  5904   234,GOODS: Herschel 350,1993AJ____106_1524R,no survey
NGC  5904   234,GOODS: Herschel 500,1993AJ____106_1524R,no survey
NGC  5904   234,CDFS: LESS,1993AJ____106_1524R,no survey
NGC  5904   234,GOODS: VLA North,1993AJ____106_1524R,no survey
