object,survey,pdf,reason
*  26 Dra,GOODS: Chandra ACIS HB,1971AJ_____76___73F,no survey
*  26 Dra,GOODS: Chandra ACIS FB,1971AJ_____76___73F,no survey
*  26 Dra,GOODS: Chandra ACIS SB,1971AJ_____76___73F,no survey
*  26 Dra,GOODS: VLT VIMOS U,1971AJ_____76___73F,no survey
*  26 Dra,GOODS: VLT VIMOS R,1971AJ_____76___73F,no survey
*  26 Dra,GOODS: HST ACS B,1971AJ_____76___73F,no survey
*  26 Dra,GOODS: HST ACS V,1971AJ_____76___73F,no survey
*  26 Dra,GOODS: HST ACS I,1971AJ_____76___73F,no survey
*  26 Dra,GOODS: HST ACS Z,1971AJ_____76___73F,no survey
*  26 Dra,Hawaii HDF U,1971AJ_____76___73F,no survey
*  26 Dra,Hawaii HDF B,1971AJ_____76___73F,no survey
*  26 Dra,Hawaii HDF V0201,1971AJ_____76___73F,no survey
*  26 Dra,Hawaii HDF V0401,1971AJ_____76___73F,no survey
*  26 Dra,Hawaii HDF R,1971AJ_____76___73F,no survey
*  26 Dra,Hawaii HDF I,1971AJ_____76___73F,no survey
*  26 Dra,Hawaii HDF z,1971AJ_____76___73F,no survey
*  26 Dra,Hawaii HDF HK,1971AJ_____76___73F,no images
*  26 Dra,GOODS: HST NICMOS,1971AJ_____76___73F,no survey
*  26 Dra,GOODS: VLT ISAAC J,1971AJ_____76___73F,no survey
*  26 Dra,GOODS: VLT ISAAC H,1971AJ_____76___73F,no survey
*  26 Dra,GOODS: VLT ISAAC Ks,1971AJ_____76___73F,no survey
*  26 Dra,HUDF: VLT ISAAC Ks,1971AJ_____76___73F,no survey
*  26 Dra,GOODS: Spitzer IRAC 3.6,1971AJ_____76___73F,no survey
*  26 Dra,GOODS: Spitzer IRAC 4.5,1971AJ_____76___73F,no survey
*  26 Dra,GOODS: Spitzer IRAC 5.8,1971AJ_____76___73F,no survey
*  26 Dra,GOODS: Spitzer IRAC 8.0,1971AJ_____76___73F,no survey
*  26 Dra,GOODS: Spitzer MIPS 24,1971AJ_____76___73F,no survey
*  26 Dra,GOODS: Herschel 100,1971AJ_____76___73F,no survey
*  26 Dra,GOODS: Herschel 160,1971AJ_____76___73F,no survey
*  26 Dra,GOODS: Herschel 250,1971AJ_____76___73F,no survey
*  26 Dra,GOODS: Herschel 350,1971AJ_____76___73F,no survey
*  26 Dra,GOODS: Herschel 500,1971AJ_____76___73F,no survey
*  26 Dra,CDFS: LESS,1971AJ_____76___73F,no survey
*  26 Dra,GOODS: VLA North,1971AJ_____76___73F,no survey
