object,survey,pdf,reason
* alf Lyr,GOODS: Chandra ACIS HB,1954ApJ___120__265M,no survey
* alf Lyr,GOODS: Chandra ACIS FB,1954ApJ___120__265M,no survey
* alf Lyr,GOODS: Chandra ACIS SB,1954ApJ___120__265M,no survey
* alf Lyr,GOODS: VLT VIMOS U,1954ApJ___120__265M,no survey
* alf Lyr,GOODS: VLT VIMOS R,1954ApJ___120__265M,no survey
* alf Lyr,GOODS: HST ACS B,1954ApJ___120__265M,no survey
* alf Lyr,GOODS: HST ACS V,1954ApJ___120__265M,no survey
* alf Lyr,GOODS: HST ACS I,1954ApJ___120__265M,no survey
* alf Lyr,GOODS: HST ACS Z,1954ApJ___120__265M,no survey
* alf Lyr,Hawaii HDF U,1954ApJ___120__265M,no survey
* alf Lyr,Hawaii HDF B,1954ApJ___120__265M,no survey
* alf Lyr,Hawaii HDF V0201,1954ApJ___120__265M,no survey
* alf Lyr,Hawaii HDF V0401,1954ApJ___120__265M,no survey
* alf Lyr,Hawaii HDF R,1954ApJ___120__265M,no survey
* alf Lyr,Hawaii HDF I,1954ApJ___120__265M,no survey
* alf Lyr,Hawaii HDF z,1954ApJ___120__265M,no survey
* alf Lyr,Hawaii HDF HK,1954ApJ___120__265M,no images
* alf Lyr,GOODS: HST NICMOS,1954ApJ___120__265M,no survey
* alf Lyr,GOODS: VLT ISAAC J,1954ApJ___120__265M,no survey
* alf Lyr,GOODS: VLT ISAAC H,1954ApJ___120__265M,no survey
* alf Lyr,GOODS: VLT ISAAC Ks,1954ApJ___120__265M,no survey
* alf Lyr,HUDF: VLT ISAAC Ks,1954ApJ___120__265M,no survey
* alf Lyr,GOODS: Spitzer IRAC 3.6,1954ApJ___120__265M,no survey
* alf Lyr,GOODS: Spitzer IRAC 4.5,1954ApJ___120__265M,no survey
* alf Lyr,GOODS: Spitzer IRAC 5.8,1954ApJ___120__265M,no survey
* alf Lyr,GOODS: Spitzer IRAC 8.0,1954ApJ___120__265M,no survey
* alf Lyr,GOODS: Spitzer MIPS 24,1954ApJ___120__265M,no survey
* alf Lyr,GOODS: Herschel 100,1954ApJ___120__265M,no survey
* alf Lyr,GOODS: Herschel 160,1954ApJ___120__265M,no survey
* alf Lyr,GOODS: Herschel 250,1954ApJ___120__265M,no survey
* alf Lyr,GOODS: Herschel 350,1954ApJ___120__265M,no survey
* alf Lyr,GOODS: Herschel 500,1954ApJ___120__265M,no survey
* alf Lyr,CDFS: LESS,1954ApJ___120__265M,no survey
* alf Lyr,GOODS: VLA North,1954ApJ___120__265M,no survey
