object,survey,pdf,reason
[PSC95]  44B,GOODS: Chandra ACIS HB,1995AJ____110_1229P,no survey
[PSC95]  44B,GOODS: Chandra ACIS FB,1995AJ____110_1229P,no survey
[PSC95]  44B,GOODS: Chandra ACIS SB,1995AJ____110_1229P,no survey
[PSC95]  44B,GOODS: VLT VIMOS U,1995AJ____110_1229P,no survey
[PSC95]  44B,GOODS: VLT VIMOS R,1995AJ____110_1229P,no survey
[PSC95]  44B,GOODS: HST ACS B,1995AJ____110_1229P,no survey
[PSC95]  44B,GOODS: HST ACS V,1995AJ____110_1229P,no survey
[PSC95]  44B,GOODS: HST ACS I,1995AJ____110_1229P,no survey
[PSC95]  44B,GOODS: HST ACS Z,1995AJ____110_1229P,no survey
[PSC95]  44B,Hawaii HDF U,1995AJ____110_1229P,no survey
[PSC95]  44B,Hawaii HDF B,1995AJ____110_1229P,no survey
[PSC95]  44B,Hawaii HDF V0201,1995AJ____110_1229P,no survey
[PSC95]  44B,Hawaii HDF V0401,1995AJ____110_1229P,no survey
[PSC95]  44B,Hawaii HDF R,1995AJ____110_1229P,no survey
[PSC95]  44B,Hawaii HDF I,1995AJ____110_1229P,no survey
[PSC95]  44B,Hawaii HDF z,1995AJ____110_1229P,no survey
[PSC95]  44B,Hawaii HDF HK,1995AJ____110_1229P,no images
[PSC95]  44B,GOODS: HST NICMOS,1995AJ____110_1229P,no survey
[PSC95]  44B,GOODS: VLT ISAAC J,1995AJ____110_1229P,no survey
[PSC95]  44B,GOODS: VLT ISAAC H,1995AJ____110_1229P,no survey
[PSC95]  44B,GOODS: VLT ISAAC Ks,1995AJ____110_1229P,no survey
[PSC95]  44B,HUDF: VLT ISAAC Ks,1995AJ____110_1229P,no survey
[PSC95]  44B,GOODS: Spitzer IRAC 3.6,1995AJ____110_1229P,no survey
[PSC95]  44B,GOODS: Spitzer IRAC 4.5,1995AJ____110_1229P,no survey
[PSC95]  44B,GOODS: Spitzer IRAC 5.8,1995AJ____110_1229P,no survey
[PSC95]  44B,GOODS: Spitzer IRAC 8.0,1995AJ____110_1229P,no survey
[PSC95]  44B,GOODS: Spitzer MIPS 24,1995AJ____110_1229P,no survey
[PSC95]  44B,GOODS: Herschel 100,1995AJ____110_1229P,no survey
[PSC95]  44B,GOODS: Herschel 160,1995AJ____110_1229P,no survey
[PSC95]  44B,GOODS: Herschel 250,1995AJ____110_1229P,no survey
[PSC95]  44B,GOODS: Herschel 350,1995AJ____110_1229P,no survey
[PSC95]  44B,GOODS: Herschel 500,1995AJ____110_1229P,no survey
[PSC95]  44B,CDFS: LESS,1995AJ____110_1229P,no survey
[PSC95]  44B,GOODS: VLA North,1995AJ____110_1229P,no survey
