object,survey,pdf,reason
V* UU Aur,GOODS: Chandra ACIS HB,1973ApJ___180__791B,no survey
V* UU Aur,GOODS: Chandra ACIS FB,1973ApJ___180__791B,no survey
V* UU Aur,GOODS: Chandra ACIS SB,1973ApJ___180__791B,no survey
V* UU Aur,GOODS: VLT VIMOS U,1973ApJ___180__791B,no survey
V* UU Aur,GOODS: VLT VIMOS R,1973ApJ___180__791B,no survey
V* UU Aur,GOODS: HST ACS B,1973ApJ___180__791B,no survey
V* UU Aur,GOODS: HST ACS V,1973ApJ___180__791B,no survey
V* UU Aur,GOODS: HST ACS I,1973ApJ___180__791B,no survey
V* UU Aur,GOODS: HST ACS Z,1973ApJ___180__791B,no survey
V* UU Aur,Hawaii HDF U,1973ApJ___180__791B,no survey
V* UU Aur,Hawaii HDF B,1973ApJ___180__791B,no survey
V* UU Aur,Hawaii HDF V0201,1973ApJ___180__791B,no survey
V* UU Aur,Hawaii HDF V0401,1973ApJ___180__791B,no survey
V* UU Aur,Hawaii HDF R,1973ApJ___180__791B,no survey
V* UU Aur,Hawaii HDF I,1973ApJ___180__791B,no survey
V* UU Aur,Hawaii HDF z,1973ApJ___180__791B,no survey
V* UU Aur,Hawaii HDF HK,1973ApJ___180__791B,no images
V* UU Aur,GOODS: HST NICMOS,1973ApJ___180__791B,no survey
V* UU Aur,GOODS: VLT ISAAC J,1973ApJ___180__791B,no survey
V* UU Aur,GOODS: VLT ISAAC H,1973ApJ___180__791B,no survey
V* UU Aur,GOODS: VLT ISAAC Ks,1973ApJ___180__791B,no survey
V* UU Aur,HUDF: VLT ISAAC Ks,1973ApJ___180__791B,no survey
V* UU Aur,GOODS: Spitzer IRAC 3.6,1973ApJ___180__791B,no survey
V* UU Aur,GOODS: Spitzer IRAC 4.5,1973ApJ___180__791B,no survey
V* UU Aur,GOODS: Spitzer IRAC 5.8,1973ApJ___180__791B,no survey
V* UU Aur,GOODS: Spitzer IRAC 8.0,1973ApJ___180__791B,no survey
V* UU Aur,GOODS: Spitzer MIPS 24,1973ApJ___180__791B,no survey
V* UU Aur,GOODS: Herschel 100,1973ApJ___180__791B,no survey
V* UU Aur,GOODS: Herschel 160,1973ApJ___180__791B,no survey
V* UU Aur,GOODS: Herschel 250,1973ApJ___180__791B,no survey
V* UU Aur,GOODS: Herschel 350,1973ApJ___180__791B,no survey
V* UU Aur,GOODS: Herschel 500,1973ApJ___180__791B,no survey
V* UU Aur,CDFS: LESS,1973ApJ___180__791B,no survey
V* UU Aur,GOODS: VLA North,1973ApJ___180__791B,no survey
