object,survey,pdf,reason
V* R Hya,GOODS: Chandra ACIS HB,1976ApJ___208__414Z,no survey
V* R Hya,GOODS: Chandra ACIS FB,1976ApJ___208__414Z,no survey
V* R Hya,GOODS: Chandra ACIS SB,1976ApJ___208__414Z,no survey
V* R Hya,GOODS: VLT VIMOS U,1976ApJ___208__414Z,no survey
V* R Hya,GOODS: VLT VIMOS R,1976ApJ___208__414Z,no survey
V* R Hya,GOODS: HST ACS B,1976ApJ___208__414Z,no survey
V* R Hya,GOODS: HST ACS V,1976ApJ___208__414Z,no survey
V* R Hya,GOODS: HST ACS I,1976ApJ___208__414Z,no survey
V* R Hya,GOODS: HST ACS Z,1976ApJ___208__414Z,no survey
V* R Hya,Hawaii HDF U,1976ApJ___208__414Z,no survey
V* R Hya,Hawaii HDF B,1976ApJ___208__414Z,no survey
V* R Hya,Hawaii HDF V0201,1976ApJ___208__414Z,no survey
V* R Hya,Hawaii HDF V0401,1976ApJ___208__414Z,no survey
V* R Hya,Hawaii HDF R,1976ApJ___208__414Z,no survey
V* R Hya,Hawaii HDF I,1976ApJ___208__414Z,no survey
V* R Hya,Hawaii HDF z,1976ApJ___208__414Z,no survey
V* R Hya,Hawaii HDF HK,1976ApJ___208__414Z,no images
V* R Hya,GOODS: HST NICMOS,1976ApJ___208__414Z,no survey
V* R Hya,GOODS: VLT ISAAC J,1976ApJ___208__414Z,no survey
V* R Hya,GOODS: VLT ISAAC H,1976ApJ___208__414Z,no survey
V* R Hya,GOODS: VLT ISAAC Ks,1976ApJ___208__414Z,no survey
V* R Hya,HUDF: VLT ISAAC Ks,1976ApJ___208__414Z,no survey
V* R Hya,GOODS: Spitzer IRAC 3.6,1976ApJ___208__414Z,no survey
V* R Hya,GOODS: Spitzer IRAC 4.5,1976ApJ___208__414Z,no survey
V* R Hya,GOODS: Spitzer IRAC 5.8,1976ApJ___208__414Z,no survey
V* R Hya,GOODS: Spitzer IRAC 8.0,1976ApJ___208__414Z,no survey
V* R Hya,GOODS: Spitzer MIPS 24,1976ApJ___208__414Z,no survey
V* R Hya,GOODS: Herschel 100,1976ApJ___208__414Z,no survey
V* R Hya,GOODS: Herschel 160,1976ApJ___208__414Z,no survey
V* R Hya,GOODS: Herschel 250,1976ApJ___208__414Z,no survey
V* R Hya,GOODS: Herschel 350,1976ApJ___208__414Z,no survey
V* R Hya,GOODS: Herschel 500,1976ApJ___208__414Z,no survey
V* R Hya,CDFS: LESS,1976ApJ___208__414Z,no survey
V* R Hya,GOODS: VLA North,1976ApJ___208__414Z,no survey
