object,survey,pdf,reason
HD 269310,GOODS: Chandra ACIS HB,1968AJ_____73__566S,no survey
HD 269310,GOODS: Chandra ACIS FB,1968AJ_____73__566S,no survey
HD 269310,GOODS: Chandra ACIS SB,1968AJ_____73__566S,no survey
HD 269310,GOODS: VLT VIMOS U,1968AJ_____73__566S,no survey
HD 269310,GOODS: VLT VIMOS R,1968AJ_____73__566S,no survey
HD 269310,GOODS: HST ACS B,1968AJ_____73__566S,no survey
HD 269310,GOODS: HST ACS V,1968AJ_____73__566S,no survey
HD 269310,GOODS: HST ACS I,1968AJ_____73__566S,no survey
HD 269310,GOODS: HST ACS Z,1968AJ_____73__566S,no survey
HD 269310,Hawaii HDF U,1968AJ_____73__566S,no survey
HD 269310,Hawaii HDF B,1968AJ_____73__566S,no survey
HD 269310,Hawaii HDF V0201,1968AJ_____73__566S,no survey
HD 269310,Hawaii HDF V0401,1968AJ_____73__566S,no survey
HD 269310,Hawaii HDF R,1968AJ_____73__566S,no survey
HD 269310,Hawaii HDF I,1968AJ_____73__566S,no survey
HD 269310,Hawaii HDF z,1968AJ_____73__566S,no survey
HD 269310,Hawaii HDF HK,1968AJ_____73__566S,no images
HD 269310,GOODS: HST NICMOS,1968AJ_____73__566S,no survey
HD 269310,GOODS: VLT ISAAC J,1968AJ_____73__566S,no survey
HD 269310,GOODS: VLT ISAAC H,1968AJ_____73__566S,no survey
HD 269310,GOODS: VLT ISAAC Ks,1968AJ_____73__566S,no survey
HD 269310,HUDF: VLT ISAAC Ks,1968AJ_____73__566S,no survey
HD 269310,GOODS: Spitzer IRAC 3.6,1968AJ_____73__566S,no survey
HD 269310,GOODS: Spitzer IRAC 4.5,1968AJ_____73__566S,no survey
HD 269310,GOODS: Spitzer IRAC 5.8,1968AJ_____73__566S,no survey
HD 269310,GOODS: Spitzer IRAC 8.0,1968AJ_____73__566S,no survey
HD 269310,GOODS: Spitzer MIPS 24,1968AJ_____73__566S,no survey
HD 269310,GOODS: Herschel 100,1968AJ_____73__566S,no survey
HD 269310,GOODS: Herschel 160,1968AJ_____73__566S,no survey
HD 269310,GOODS: Herschel 250,1968AJ_____73__566S,no survey
HD 269310,GOODS: Herschel 350,1968AJ_____73__566S,no survey
HD 269310,GOODS: Herschel 500,1968AJ_____73__566S,no survey
HD 269310,CDFS: LESS,1968AJ_____73__566S,no survey
HD 269310,GOODS: VLA North,1968AJ_____73__566S,no survey
