object,survey,pdf,reason
Cl* NGC 2360    EGG     155,GOODS: Chandra ACIS HB,1968ApJ___152___83E,no survey
Cl* NGC 2360    EGG     155,GOODS: Chandra ACIS FB,1968ApJ___152___83E,no survey
Cl* NGC 2360    EGG     155,GOODS: Chandra ACIS SB,1968ApJ___152___83E,no survey
Cl* NGC 2360    EGG     155,GOODS: VLT VIMOS U,1968ApJ___152___83E,no survey
Cl* NGC 2360    EGG     155,GOODS: VLT VIMOS R,1968ApJ___152___83E,no survey
Cl* NGC 2360    EGG     155,GOODS: HST ACS B,1968ApJ___152___83E,no survey
Cl* NGC 2360    EGG     155,GOODS: HST ACS V,1968ApJ___152___83E,no survey
Cl* NGC 2360    EGG     155,GOODS: HST ACS I,1968ApJ___152___83E,no survey
Cl* NGC 2360    EGG     155,GOODS: HST ACS Z,1968ApJ___152___83E,no survey
Cl* NGC 2360    EGG     155,Hawaii HDF U,1968ApJ___152___83E,no survey
Cl* NGC 2360    EGG     155,Hawaii HDF B,1968ApJ___152___83E,no survey
Cl* NGC 2360    EGG     155,Hawaii HDF V0201,1968ApJ___152___83E,no survey
Cl* NGC 2360    EGG     155,Hawaii HDF V0401,1968ApJ___152___83E,no survey
Cl* NGC 2360    EGG     155,Hawaii HDF R,1968ApJ___152___83E,no survey
Cl* NGC 2360    EGG     155,Hawaii HDF I,1968ApJ___152___83E,no survey
Cl* NGC 2360    EGG     155,Hawaii HDF z,1968ApJ___152___83E,no survey
Cl* NGC 2360    EGG     155,Hawaii HDF HK,1968ApJ___152___83E,no images
Cl* NGC 2360    EGG     155,GOODS: HST NICMOS,1968ApJ___152___83E,no survey
Cl* NGC 2360    EGG     155,GOODS: VLT ISAAC J,1968ApJ___152___83E,no survey
Cl* NGC 2360    EGG     155,GOODS: VLT ISAAC H,1968ApJ___152___83E,no survey
Cl* NGC 2360    EGG     155,GOODS: VLT ISAAC Ks,1968ApJ___152___83E,no survey
Cl* NGC 2360    EGG     155,HUDF: VLT ISAAC Ks,1968ApJ___152___83E,no survey
Cl* NGC 2360    EGG     155,GOODS: Spitzer IRAC 3.6,1968ApJ___152___83E,no survey
Cl* NGC 2360    EGG     155,GOODS: Spitzer IRAC 4.5,1968ApJ___152___83E,no survey
Cl* NGC 2360    EGG     155,GOODS: Spitzer IRAC 5.8,1968ApJ___152___83E,no survey
Cl* NGC 2360    EGG     155,GOODS: Spitzer IRAC 8.0,1968ApJ___152___83E,no survey
Cl* NGC 2360    EGG     155,GOODS: Spitzer MIPS 24,1968ApJ___152___83E,no survey
Cl* NGC 2360    EGG     155,GOODS: Herschel 100,1968ApJ___152___83E,no survey
Cl* NGC 2360    EGG     155,GOODS: Herschel 160,1968ApJ___152___83E,no survey
Cl* NGC 2360    EGG     155,GOODS: Herschel 250,1968ApJ___152___83E,no survey
Cl* NGC 2360    EGG     155,GOODS: Herschel 350,1968ApJ___152___83E,no survey
Cl* NGC 2360    EGG     155,GOODS: Herschel 500,1968ApJ___152___83E,no survey
Cl* NGC 2360    EGG     155,CDFS: LESS,1968ApJ___152___83E,no survey
Cl* NGC 2360    EGG     155,GOODS: VLA North,1968ApJ___152___83E,no survey
