object,survey,pdf,reason
* psi Cen,GOODS: Chandra ACIS HB,1973ApJS___26___37N,no survey
* psi Cen,GOODS: Chandra ACIS FB,1973ApJS___26___37N,no survey
* psi Cen,GOODS: Chandra ACIS SB,1973ApJS___26___37N,no survey
* psi Cen,GOODS: VLT VIMOS U,1973ApJS___26___37N,no survey
* psi Cen,GOODS: VLT VIMOS R,1973ApJS___26___37N,no survey
* psi Cen,GOODS: HST ACS B,1973ApJS___26___37N,no survey
* psi Cen,GOODS: HST ACS V,1973ApJS___26___37N,no survey
* psi Cen,GOODS: HST ACS I,1973ApJS___26___37N,no survey
* psi Cen,GOODS: HST ACS Z,1973ApJS___26___37N,no survey
* psi Cen,Hawaii HDF U,1973ApJS___26___37N,no survey
* psi Cen,Hawaii HDF B,1973ApJS___26___37N,no survey
* psi Cen,Hawaii HDF V0201,1973ApJS___26___37N,no survey
* psi Cen,Hawaii HDF V0401,1973ApJS___26___37N,no survey
* psi Cen,Hawaii HDF R,1973ApJS___26___37N,no survey
* psi Cen,Hawaii HDF I,1973ApJS___26___37N,no survey
* psi Cen,Hawaii HDF z,1973ApJS___26___37N,no survey
* psi Cen,Hawaii HDF HK,1973ApJS___26___37N,no images
* psi Cen,GOODS: HST NICMOS,1973ApJS___26___37N,no survey
* psi Cen,GOODS: VLT ISAAC J,1973ApJS___26___37N,no survey
* psi Cen,GOODS: VLT ISAAC H,1973ApJS___26___37N,no survey
* psi Cen,GOODS: VLT ISAAC Ks,1973ApJS___26___37N,no survey
* psi Cen,HUDF: VLT ISAAC Ks,1973ApJS___26___37N,no survey
* psi Cen,GOODS: Spitzer IRAC 3.6,1973ApJS___26___37N,no survey
* psi Cen,GOODS: Spitzer IRAC 4.5,1973ApJS___26___37N,no survey
* psi Cen,GOODS: Spitzer IRAC 5.8,1973ApJS___26___37N,no survey
* psi Cen,GOODS: Spitzer IRAC 8.0,1973ApJS___26___37N,no survey
* psi Cen,GOODS: Spitzer MIPS 24,1973ApJS___26___37N,no survey
* psi Cen,GOODS: Herschel 100,1973ApJS___26___37N,no survey
* psi Cen,GOODS: Herschel 160,1973ApJS___26___37N,no survey
* psi Cen,GOODS: Herschel 250,1973ApJS___26___37N,no survey
* psi Cen,GOODS: Herschel 350,1973ApJS___26___37N,no survey
* psi Cen,GOODS: Herschel 500,1973ApJS___26___37N,no survey
* psi Cen,CDFS: LESS,1973ApJS___26___37N,no survey
* psi Cen,GOODS: VLA North,1973ApJS___26___37N,no survey
