object,survey,pdf,reason
V* V1210 Tau,GOODS: Chandra ACIS HB,1918ApJ____47___38P,no survey
V* V1210 Tau,GOODS: Chandra ACIS FB,1918ApJ____47___38P,no survey
V* V1210 Tau,GOODS: Chandra ACIS SB,1918ApJ____47___38P,no survey
V* V1210 Tau,GOODS: VLT VIMOS U,1918ApJ____47___38P,no survey
V* V1210 Tau,GOODS: VLT VIMOS R,1918ApJ____47___38P,no survey
V* V1210 Tau,GOODS: HST ACS B,1918ApJ____47___38P,no survey
V* V1210 Tau,GOODS: HST ACS V,1918ApJ____47___38P,no survey
V* V1210 Tau,GOODS: HST ACS I,1918ApJ____47___38P,no survey
V* V1210 Tau,GOODS: HST ACS Z,1918ApJ____47___38P,no survey
V* V1210 Tau,Hawaii HDF U,1918ApJ____47___38P,no survey
V* V1210 Tau,Hawaii HDF B,1918ApJ____47___38P,no survey
V* V1210 Tau,Hawaii HDF V0201,1918ApJ____47___38P,no survey
V* V1210 Tau,Hawaii HDF V0401,1918ApJ____47___38P,no survey
V* V1210 Tau,Hawaii HDF R,1918ApJ____47___38P,no survey
V* V1210 Tau,Hawaii HDF I,1918ApJ____47___38P,no survey
V* V1210 Tau,Hawaii HDF z,1918ApJ____47___38P,no survey
V* V1210 Tau,Hawaii HDF HK,1918ApJ____47___38P,no images
V* V1210 Tau,GOODS: HST NICMOS,1918ApJ____47___38P,no survey
V* V1210 Tau,GOODS: VLT ISAAC J,1918ApJ____47___38P,no survey
V* V1210 Tau,GOODS: VLT ISAAC H,1918ApJ____47___38P,no survey
V* V1210 Tau,GOODS: VLT ISAAC Ks,1918ApJ____47___38P,no survey
V* V1210 Tau,HUDF: VLT ISAAC Ks,1918ApJ____47___38P,no survey
V* V1210 Tau,GOODS: Spitzer IRAC 3.6,1918ApJ____47___38P,no survey
V* V1210 Tau,GOODS: Spitzer IRAC 4.5,1918ApJ____47___38P,no survey
V* V1210 Tau,GOODS: Spitzer IRAC 5.8,1918ApJ____47___38P,no survey
V* V1210 Tau,GOODS: Spitzer IRAC 8.0,1918ApJ____47___38P,no survey
V* V1210 Tau,GOODS: Spitzer MIPS 24,1918ApJ____47___38P,no survey
V* V1210 Tau,GOODS: Herschel 100,1918ApJ____47___38P,no survey
V* V1210 Tau,GOODS: Herschel 160,1918ApJ____47___38P,no survey
V* V1210 Tau,GOODS: Herschel 250,1918ApJ____47___38P,no survey
V* V1210 Tau,GOODS: Herschel 350,1918ApJ____47___38P,no survey
V* V1210 Tau,GOODS: Herschel 500,1918ApJ____47___38P,no survey
V* V1210 Tau,CDFS: LESS,1918ApJ____47___38P,no survey
V* V1210 Tau,GOODS: VLA North,1918ApJ____47___38P,no survey
