object,survey,pdf,reason
* chi Car,GOODS: Chandra ACIS HB,1975ApJS___29__137S,no survey
* chi Car,GOODS: Chandra ACIS FB,1975ApJS___29__137S,no survey
* chi Car,GOODS: Chandra ACIS SB,1975ApJS___29__137S,no survey
* chi Car,GOODS: VLT VIMOS U,1975ApJS___29__137S,no survey
* chi Car,GOODS: VLT VIMOS R,1975ApJS___29__137S,no survey
* chi Car,GOODS: HST ACS B,1975ApJS___29__137S,no survey
* chi Car,GOODS: HST ACS V,1975ApJS___29__137S,no survey
* chi Car,GOODS: HST ACS I,1975ApJS___29__137S,no survey
* chi Car,GOODS: HST ACS Z,1975ApJS___29__137S,no survey
* chi Car,Hawaii HDF U,1975ApJS___29__137S,no survey
* chi Car,Hawaii HDF B,1975ApJS___29__137S,no survey
* chi Car,Hawaii HDF V0201,1975ApJS___29__137S,no survey
* chi Car,Hawaii HDF V0401,1975ApJS___29__137S,no survey
* chi Car,Hawaii HDF R,1975ApJS___29__137S,no survey
* chi Car,Hawaii HDF I,1975ApJS___29__137S,no survey
* chi Car,Hawaii HDF z,1975ApJS___29__137S,no survey
* chi Car,Hawaii HDF HK,1975ApJS___29__137S,no images
* chi Car,GOODS: HST NICMOS,1975ApJS___29__137S,no survey
* chi Car,GOODS: VLT ISAAC J,1975ApJS___29__137S,no survey
* chi Car,GOODS: VLT ISAAC H,1975ApJS___29__137S,no survey
* chi Car,GOODS: VLT ISAAC Ks,1975ApJS___29__137S,no survey
* chi Car,HUDF: VLT ISAAC Ks,1975ApJS___29__137S,no survey
* chi Car,GOODS: Spitzer IRAC 3.6,1975ApJS___29__137S,no survey
* chi Car,GOODS: Spitzer IRAC 4.5,1975ApJS___29__137S,no survey
* chi Car,GOODS: Spitzer IRAC 5.8,1975ApJS___29__137S,no survey
* chi Car,GOODS: Spitzer IRAC 8.0,1975ApJS___29__137S,no survey
* chi Car,GOODS: Spitzer MIPS 24,1975ApJS___29__137S,no survey
* chi Car,GOODS: Herschel 100,1975ApJS___29__137S,no survey
* chi Car,GOODS: Herschel 160,1975ApJS___29__137S,no survey
* chi Car,GOODS: Herschel 250,1975ApJS___29__137S,no survey
* chi Car,GOODS: Herschel 350,1975ApJS___29__137S,no survey
* chi Car,GOODS: Herschel 500,1975ApJS___29__137S,no survey
* chi Car,CDFS: LESS,1975ApJS___29__137S,no survey
* chi Car,GOODS: VLA North,1975ApJS___29__137S,no survey
