object,survey,pdf,reason
NGC    40,GOODS: Chandra ACIS HB,1986ApJ___302__727J,no survey
NGC    40,GOODS: Chandra ACIS FB,1986ApJ___302__727J,no survey
NGC    40,GOODS: Chandra ACIS SB,1986ApJ___302__727J,no survey
NGC    40,GOODS: VLT VIMOS U,1986ApJ___302__727J,no survey
NGC    40,GOODS: VLT VIMOS R,1986ApJ___302__727J,no survey
NGC    40,GOODS: HST ACS B,1986ApJ___302__727J,no survey
NGC    40,GOODS: HST ACS V,1986ApJ___302__727J,no survey
NGC    40,GOODS: HST ACS I,1986ApJ___302__727J,no survey
NGC    40,GOODS: HST ACS Z,1986ApJ___302__727J,no survey
NGC    40,Hawaii HDF U,1986ApJ___302__727J,no survey
NGC    40,Hawaii HDF B,1986ApJ___302__727J,no survey
NGC    40,Hawaii HDF V0201,1986ApJ___302__727J,no survey
NGC    40,Hawaii HDF V0401,1986ApJ___302__727J,no survey
NGC    40,Hawaii HDF R,1986ApJ___302__727J,no survey
NGC    40,Hawaii HDF I,1986ApJ___302__727J,no survey
NGC    40,Hawaii HDF z,1986ApJ___302__727J,no survey
NGC    40,Hawaii HDF HK,1986ApJ___302__727J,no images
NGC    40,GOODS: HST NICMOS,1986ApJ___302__727J,no survey
NGC    40,GOODS: VLT ISAAC J,1986ApJ___302__727J,no survey
NGC    40,GOODS: VLT ISAAC H,1986ApJ___302__727J,no survey
NGC    40,GOODS: VLT ISAAC Ks,1986ApJ___302__727J,no survey
NGC    40,HUDF: VLT ISAAC Ks,1986ApJ___302__727J,no survey
NGC    40,GOODS: Spitzer IRAC 3.6,1986ApJ___302__727J,no survey
NGC    40,GOODS: Spitzer IRAC 4.5,1986ApJ___302__727J,no survey
NGC    40,GOODS: Spitzer IRAC 5.8,1986ApJ___302__727J,no survey
NGC    40,GOODS: Spitzer IRAC 8.0,1986ApJ___302__727J,no survey
NGC    40,GOODS: Spitzer MIPS 24,1986ApJ___302__727J,no survey
NGC    40,GOODS: Herschel 100,1986ApJ___302__727J,no survey
NGC    40,GOODS: Herschel 160,1986ApJ___302__727J,no survey
NGC    40,GOODS: Herschel 250,1986ApJ___302__727J,no survey
NGC    40,GOODS: Herschel 350,1986ApJ___302__727J,no survey
NGC    40,GOODS: Herschel 500,1986ApJ___302__727J,no survey
NGC    40,CDFS: LESS,1986ApJ___302__727J,no survey
NGC    40,GOODS: VLA North,1986ApJ___302__727J,no survey
