object,survey,pdf,reason
V* V441 Pup,GOODS: Chandra ACIS HB,1984ApJ___280__688S,no survey
V* V441 Pup,GOODS: Chandra ACIS FB,1984ApJ___280__688S,no survey
V* V441 Pup,GOODS: Chandra ACIS SB,1984ApJ___280__688S,no survey
V* V441 Pup,GOODS: VLT VIMOS U,1984ApJ___280__688S,no survey
V* V441 Pup,GOODS: VLT VIMOS R,1984ApJ___280__688S,no survey
V* V441 Pup,GOODS: HST ACS B,1984ApJ___280__688S,no survey
V* V441 Pup,GOODS: HST ACS V,1984ApJ___280__688S,no survey
V* V441 Pup,GOODS: HST ACS I,1984ApJ___280__688S,no survey
V* V441 Pup,GOODS: HST ACS Z,1984ApJ___280__688S,no survey
V* V441 Pup,Hawaii HDF U,1984ApJ___280__688S,no survey
V* V441 Pup,Hawaii HDF B,1984ApJ___280__688S,no survey
V* V441 Pup,Hawaii HDF V0201,1984ApJ___280__688S,no survey
V* V441 Pup,Hawaii HDF V0401,1984ApJ___280__688S,no survey
V* V441 Pup,Hawaii HDF R,1984ApJ___280__688S,no survey
V* V441 Pup,Hawaii HDF I,1984ApJ___280__688S,no survey
V* V441 Pup,Hawaii HDF z,1984ApJ___280__688S,no survey
V* V441 Pup,Hawaii HDF HK,1984ApJ___280__688S,no images
V* V441 Pup,GOODS: HST NICMOS,1984ApJ___280__688S,no survey
V* V441 Pup,GOODS: VLT ISAAC J,1984ApJ___280__688S,no survey
V* V441 Pup,GOODS: VLT ISAAC H,1984ApJ___280__688S,no survey
V* V441 Pup,GOODS: VLT ISAAC Ks,1984ApJ___280__688S,no survey
V* V441 Pup,HUDF: VLT ISAAC Ks,1984ApJ___280__688S,no survey
V* V441 Pup,GOODS: Spitzer IRAC 3.6,1984ApJ___280__688S,no survey
V* V441 Pup,GOODS: Spitzer IRAC 4.5,1984ApJ___280__688S,no survey
V* V441 Pup,GOODS: Spitzer IRAC 5.8,1984ApJ___280__688S,no survey
V* V441 Pup,GOODS: Spitzer IRAC 8.0,1984ApJ___280__688S,no survey
V* V441 Pup,GOODS: Spitzer MIPS 24,1984ApJ___280__688S,no survey
V* V441 Pup,GOODS: Herschel 100,1984ApJ___280__688S,no survey
V* V441 Pup,GOODS: Herschel 160,1984ApJ___280__688S,no survey
V* V441 Pup,GOODS: Herschel 250,1984ApJ___280__688S,no survey
V* V441 Pup,GOODS: Herschel 350,1984ApJ___280__688S,no survey
V* V441 Pup,GOODS: Herschel 500,1984ApJ___280__688S,no survey
V* V441 Pup,CDFS: LESS,1984ApJ___280__688S,no survey
V* V441 Pup,GOODS: VLA North,1984ApJ___280__688S,no survey
