object,survey,pdf,reason
V* GK Per,GOODS: Chandra ACIS HB,1901ApJ____14__269C,no survey
V* GK Per,GOODS: Chandra ACIS FB,1901ApJ____14__269C,no survey
V* GK Per,GOODS: Chandra ACIS SB,1901ApJ____14__269C,no survey
V* GK Per,GOODS: VLT VIMOS U,1901ApJ____14__269C,no survey
V* GK Per,GOODS: VLT VIMOS R,1901ApJ____14__269C,no survey
V* GK Per,GOODS: HST ACS B,1901ApJ____14__269C,no survey
V* GK Per,GOODS: HST ACS V,1901ApJ____14__269C,no survey
V* GK Per,GOODS: HST ACS I,1901ApJ____14__269C,no survey
V* GK Per,GOODS: HST ACS Z,1901ApJ____14__269C,no survey
V* GK Per,Hawaii HDF U,1901ApJ____14__269C,no survey
V* GK Per,Hawaii HDF B,1901ApJ____14__269C,no survey
V* GK Per,Hawaii HDF V0201,1901ApJ____14__269C,no survey
V* GK Per,Hawaii HDF V0401,1901ApJ____14__269C,no survey
V* GK Per,Hawaii HDF R,1901ApJ____14__269C,no survey
V* GK Per,Hawaii HDF I,1901ApJ____14__269C,no survey
V* GK Per,Hawaii HDF z,1901ApJ____14__269C,no survey
V* GK Per,Hawaii HDF HK,1901ApJ____14__269C,no images
V* GK Per,GOODS: HST NICMOS,1901ApJ____14__269C,no survey
V* GK Per,GOODS: VLT ISAAC J,1901ApJ____14__269C,no survey
V* GK Per,GOODS: VLT ISAAC H,1901ApJ____14__269C,no survey
V* GK Per,GOODS: VLT ISAAC Ks,1901ApJ____14__269C,no survey
V* GK Per,HUDF: VLT ISAAC Ks,1901ApJ____14__269C,no survey
V* GK Per,GOODS: Spitzer IRAC 3.6,1901ApJ____14__269C,no survey
V* GK Per,GOODS: Spitzer IRAC 4.5,1901ApJ____14__269C,no survey
V* GK Per,GOODS: Spitzer IRAC 5.8,1901ApJ____14__269C,no survey
V* GK Per,GOODS: Spitzer IRAC 8.0,1901ApJ____14__269C,no survey
V* GK Per,GOODS: Spitzer MIPS 24,1901ApJ____14__269C,no survey
V* GK Per,GOODS: Herschel 100,1901ApJ____14__269C,no survey
V* GK Per,GOODS: Herschel 160,1901ApJ____14__269C,no survey
V* GK Per,GOODS: Herschel 250,1901ApJ____14__269C,no survey
V* GK Per,GOODS: Herschel 350,1901ApJ____14__269C,no survey
V* GK Per,GOODS: Herschel 500,1901ApJ____14__269C,no survey
V* GK Per,CDFS: LESS,1901ApJ____14__269C,no survey
V* GK Per,GOODS: VLA North,1901ApJ____14__269C,no survey
