object,survey,pdf,reason
* eps Vir,GOODS: Chandra ACIS HB,1968ApJ___152__123V,no survey
* eps Vir,GOODS: Chandra ACIS FB,1968ApJ___152__123V,no survey
* eps Vir,GOODS: Chandra ACIS SB,1968ApJ___152__123V,no survey
* eps Vir,GOODS: VLT VIMOS U,1968ApJ___152__123V,no survey
* eps Vir,GOODS: VLT VIMOS R,1968ApJ___152__123V,no survey
* eps Vir,GOODS: HST ACS B,1968ApJ___152__123V,no survey
* eps Vir,GOODS: HST ACS V,1968ApJ___152__123V,no survey
* eps Vir,GOODS: HST ACS I,1968ApJ___152__123V,no survey
* eps Vir,GOODS: HST ACS Z,1968ApJ___152__123V,no survey
* eps Vir,Hawaii HDF U,1968ApJ___152__123V,no survey
* eps Vir,Hawaii HDF B,1968ApJ___152__123V,no survey
* eps Vir,Hawaii HDF V0201,1968ApJ___152__123V,no survey
* eps Vir,Hawaii HDF V0401,1968ApJ___152__123V,no survey
* eps Vir,Hawaii HDF R,1968ApJ___152__123V,no survey
* eps Vir,Hawaii HDF I,1968ApJ___152__123V,no survey
* eps Vir,Hawaii HDF z,1968ApJ___152__123V,no survey
* eps Vir,Hawaii HDF HK,1968ApJ___152__123V,no images
* eps Vir,GOODS: HST NICMOS,1968ApJ___152__123V,no survey
* eps Vir,GOODS: VLT ISAAC J,1968ApJ___152__123V,no survey
* eps Vir,GOODS: VLT ISAAC H,1968ApJ___152__123V,no survey
* eps Vir,GOODS: VLT ISAAC Ks,1968ApJ___152__123V,no survey
* eps Vir,HUDF: VLT ISAAC Ks,1968ApJ___152__123V,no survey
* eps Vir,GOODS: Spitzer IRAC 3.6,1968ApJ___152__123V,no survey
* eps Vir,GOODS: Spitzer IRAC 4.5,1968ApJ___152__123V,no survey
* eps Vir,GOODS: Spitzer IRAC 5.8,1968ApJ___152__123V,no survey
* eps Vir,GOODS: Spitzer IRAC 8.0,1968ApJ___152__123V,no survey
* eps Vir,GOODS: Spitzer MIPS 24,1968ApJ___152__123V,no survey
* eps Vir,GOODS: Herschel 100,1968ApJ___152__123V,no survey
* eps Vir,GOODS: Herschel 160,1968ApJ___152__123V,no survey
* eps Vir,GOODS: Herschel 250,1968ApJ___152__123V,no survey
* eps Vir,GOODS: Herschel 350,1968ApJ___152__123V,no survey
* eps Vir,GOODS: Herschel 500,1968ApJ___152__123V,no survey
* eps Vir,CDFS: LESS,1968ApJ___152__123V,no survey
* eps Vir,GOODS: VLA North,1968ApJ___152__123V,no survey
