object,survey,pdf,reason
V* UX Tau B,GOODS: Chandra ACIS HB,1990ApJ___362__168S,no survey
V* UX Tau B,GOODS: Chandra ACIS FB,1990ApJ___362__168S,no survey
V* UX Tau B,GOODS: Chandra ACIS SB,1990ApJ___362__168S,no survey
V* UX Tau B,GOODS: VLT VIMOS U,1990ApJ___362__168S,no survey
V* UX Tau B,GOODS: VLT VIMOS R,1990ApJ___362__168S,no survey
V* UX Tau B,GOODS: HST ACS B,1990ApJ___362__168S,no survey
V* UX Tau B,GOODS: HST ACS V,1990ApJ___362__168S,no survey
V* UX Tau B,GOODS: HST ACS I,1990ApJ___362__168S,no survey
V* UX Tau B,GOODS: HST ACS Z,1990ApJ___362__168S,no survey
V* UX Tau B,Hawaii HDF U,1990ApJ___362__168S,no survey
V* UX Tau B,Hawaii HDF B,1990ApJ___362__168S,no survey
V* UX Tau B,Hawaii HDF V0201,1990ApJ___362__168S,no survey
V* UX Tau B,Hawaii HDF V0401,1990ApJ___362__168S,no survey
V* UX Tau B,Hawaii HDF R,1990ApJ___362__168S,no survey
V* UX Tau B,Hawaii HDF I,1990ApJ___362__168S,no survey
V* UX Tau B,Hawaii HDF z,1990ApJ___362__168S,no survey
V* UX Tau B,Hawaii HDF HK,1990ApJ___362__168S,no images
V* UX Tau B,GOODS: HST NICMOS,1990ApJ___362__168S,no survey
V* UX Tau B,GOODS: VLT ISAAC J,1990ApJ___362__168S,no survey
V* UX Tau B,GOODS: VLT ISAAC H,1990ApJ___362__168S,no survey
V* UX Tau B,GOODS: VLT ISAAC Ks,1990ApJ___362__168S,no survey
V* UX Tau B,HUDF: VLT ISAAC Ks,1990ApJ___362__168S,no survey
V* UX Tau B,GOODS: Spitzer IRAC 3.6,1990ApJ___362__168S,no survey
V* UX Tau B,GOODS: Spitzer IRAC 4.5,1990ApJ___362__168S,no survey
V* UX Tau B,GOODS: Spitzer IRAC 5.8,1990ApJ___362__168S,no survey
V* UX Tau B,GOODS: Spitzer IRAC 8.0,1990ApJ___362__168S,no survey
V* UX Tau B,GOODS: Spitzer MIPS 24,1990ApJ___362__168S,no survey
V* UX Tau B,GOODS: Herschel 100,1990ApJ___362__168S,no survey
V* UX Tau B,GOODS: Herschel 160,1990ApJ___362__168S,no survey
V* UX Tau B,GOODS: Herschel 250,1990ApJ___362__168S,no survey
V* UX Tau B,GOODS: Herschel 350,1990ApJ___362__168S,no survey
V* UX Tau B,GOODS: Herschel 500,1990ApJ___362__168S,no survey
V* UX Tau B,CDFS: LESS,1990ApJ___362__168S,no survey
V* UX Tau B,GOODS: VLA North,1990ApJ___362__168S,no survey
