object,survey,pdf,reason
NAME Ori A,GOODS: Chandra ACIS HB,1996ApJ___466__191H,no survey
NAME Ori A,GOODS: Chandra ACIS FB,1996ApJ___466__191H,no survey
NAME Ori A,GOODS: Chandra ACIS SB,1996ApJ___466__191H,no survey
NAME Ori A,GOODS: VLT VIMOS U,1996ApJ___466__191H,no survey
NAME Ori A,GOODS: VLT VIMOS R,1996ApJ___466__191H,no survey
NAME Ori A,GOODS: HST ACS B,1996ApJ___466__191H,no survey
NAME Ori A,GOODS: HST ACS V,1996ApJ___466__191H,no survey
NAME Ori A,GOODS: HST ACS I,1996ApJ___466__191H,no survey
NAME Ori A,GOODS: HST ACS Z,1996ApJ___466__191H,no survey
NAME Ori A,Hawaii HDF U,1996ApJ___466__191H,no survey
NAME Ori A,Hawaii HDF B,1996ApJ___466__191H,no survey
NAME Ori A,Hawaii HDF V0201,1996ApJ___466__191H,no survey
NAME Ori A,Hawaii HDF V0401,1996ApJ___466__191H,no survey
NAME Ori A,Hawaii HDF R,1996ApJ___466__191H,no survey
NAME Ori A,Hawaii HDF I,1996ApJ___466__191H,no survey
NAME Ori A,Hawaii HDF z,1996ApJ___466__191H,no survey
NAME Ori A,Hawaii HDF HK,1996ApJ___466__191H,no images
NAME Ori A,GOODS: HST NICMOS,1996ApJ___466__191H,no survey
NAME Ori A,GOODS: VLT ISAAC J,1996ApJ___466__191H,no survey
NAME Ori A,GOODS: VLT ISAAC H,1996ApJ___466__191H,no survey
NAME Ori A,GOODS: VLT ISAAC Ks,1996ApJ___466__191H,no survey
NAME Ori A,HUDF: VLT ISAAC Ks,1996ApJ___466__191H,no survey
NAME Ori A,GOODS: Spitzer IRAC 3.6,1996ApJ___466__191H,no survey
NAME Ori A,GOODS: Spitzer IRAC 4.5,1996ApJ___466__191H,no survey
NAME Ori A,GOODS: Spitzer IRAC 5.8,1996ApJ___466__191H,no survey
NAME Ori A,GOODS: Spitzer IRAC 8.0,1996ApJ___466__191H,no survey
NAME Ori A,GOODS: Spitzer MIPS 24,1996ApJ___466__191H,no survey
NAME Ori A,GOODS: Herschel 100,1996ApJ___466__191H,no survey
NAME Ori A,GOODS: Herschel 160,1996ApJ___466__191H,no survey
NAME Ori A,GOODS: Herschel 250,1996ApJ___466__191H,no survey
NAME Ori A,GOODS: Herschel 350,1996ApJ___466__191H,no survey
NAME Ori A,GOODS: Herschel 500,1996ApJ___466__191H,no survey
NAME Ori A,CDFS: LESS,1996ApJ___466__191H,no survey
NAME Ori A,GOODS: VLA North,1996ApJ___466__191H,no survey
