object,survey,pdf,reason
V* Z CMa,GOODS: Chandra ACIS HB,1972ApJ___174__401H,no survey
V* Z CMa,GOODS: Chandra ACIS FB,1972ApJ___174__401H,no survey
V* Z CMa,GOODS: Chandra ACIS SB,1972ApJ___174__401H,no survey
V* Z CMa,GOODS: VLT VIMOS U,1972ApJ___174__401H,no survey
V* Z CMa,GOODS: VLT VIMOS R,1972ApJ___174__401H,no survey
V* Z CMa,GOODS: HST ACS B,1972ApJ___174__401H,no survey
V* Z CMa,GOODS: HST ACS V,1972ApJ___174__401H,no survey
V* Z CMa,GOODS: HST ACS I,1972ApJ___174__401H,no survey
V* Z CMa,GOODS: HST ACS Z,1972ApJ___174__401H,no survey
V* Z CMa,Hawaii HDF U,1972ApJ___174__401H,no survey
V* Z CMa,Hawaii HDF B,1972ApJ___174__401H,no survey
V* Z CMa,Hawaii HDF V0201,1972ApJ___174__401H,no survey
V* Z CMa,Hawaii HDF V0401,1972ApJ___174__401H,no survey
V* Z CMa,Hawaii HDF R,1972ApJ___174__401H,no survey
V* Z CMa,Hawaii HDF I,1972ApJ___174__401H,no survey
V* Z CMa,Hawaii HDF z,1972ApJ___174__401H,no survey
V* Z CMa,Hawaii HDF HK,1972ApJ___174__401H,no images
V* Z CMa,GOODS: HST NICMOS,1972ApJ___174__401H,no survey
V* Z CMa,GOODS: VLT ISAAC J,1972ApJ___174__401H,no survey
V* Z CMa,GOODS: VLT ISAAC H,1972ApJ___174__401H,no survey
V* Z CMa,GOODS: VLT ISAAC Ks,1972ApJ___174__401H,no survey
V* Z CMa,HUDF: VLT ISAAC Ks,1972ApJ___174__401H,no survey
V* Z CMa,GOODS: Spitzer IRAC 3.6,1972ApJ___174__401H,no survey
V* Z CMa,GOODS: Spitzer IRAC 4.5,1972ApJ___174__401H,no survey
V* Z CMa,GOODS: Spitzer IRAC 5.8,1972ApJ___174__401H,no survey
V* Z CMa,GOODS: Spitzer IRAC 8.0,1972ApJ___174__401H,no survey
V* Z CMa,GOODS: Spitzer MIPS 24,1972ApJ___174__401H,no survey
V* Z CMa,GOODS: Herschel 100,1972ApJ___174__401H,no survey
V* Z CMa,GOODS: Herschel 160,1972ApJ___174__401H,no survey
V* Z CMa,GOODS: Herschel 250,1972ApJ___174__401H,no survey
V* Z CMa,GOODS: Herschel 350,1972ApJ___174__401H,no survey
V* Z CMa,GOODS: Herschel 500,1972ApJ___174__401H,no survey
V* Z CMa,CDFS: LESS,1972ApJ___174__401H,no survey
V* Z CMa,GOODS: VLA North,1972ApJ___174__401H,no survey
