object,survey,pdf,reason
UGC  5485,IRIS  12,1990AJ____100_1489W,no survey
UGC  5485,IRIS  25,1990AJ____100_1489W,no survey
UGC  5485,IRIS  60,1990AJ____100_1489W,no survey
UGC  5485,IRIS 100,1990AJ____100_1489W,no survey
UGC  5485,SFD100m,1990AJ____100_1489W,no survey
UGC  5485,SFD Dust Map,1990AJ____100_1489W,no survey
UGC  5485,IRAS  12 micron,1990AJ____100_1489W,no survey
UGC  5485,IRAS  25 micron,1990AJ____100_1489W,no survey
UGC  5485,IRAS  60 micron,1990AJ____100_1489W,no survey
UGC  5485,IRAS 100 micron,1990AJ____100_1489W,no survey
