object,survey,pdf,reason
V* SV Sgr,GOODS: Chandra ACIS HB,1957ApJ___125__654H,no survey
V* SV Sgr,GOODS: Chandra ACIS FB,1957ApJ___125__654H,no survey
V* SV Sgr,GOODS: Chandra ACIS SB,1957ApJ___125__654H,no survey
V* SV Sgr,GOODS: VLT VIMOS U,1957ApJ___125__654H,no survey
V* SV Sgr,GOODS: VLT VIMOS R,1957ApJ___125__654H,no survey
V* SV Sgr,GOODS: HST ACS B,1957ApJ___125__654H,no survey
V* SV Sgr,GOODS: HST ACS V,1957ApJ___125__654H,no survey
V* SV Sgr,GOODS: HST ACS I,1957ApJ___125__654H,no survey
V* SV Sgr,GOODS: HST ACS Z,1957ApJ___125__654H,no survey
V* SV Sgr,Hawaii HDF U,1957ApJ___125__654H,no survey
V* SV Sgr,Hawaii HDF B,1957ApJ___125__654H,no survey
V* SV Sgr,Hawaii HDF V0201,1957ApJ___125__654H,no survey
V* SV Sgr,Hawaii HDF V0401,1957ApJ___125__654H,no survey
V* SV Sgr,Hawaii HDF R,1957ApJ___125__654H,no survey
V* SV Sgr,Hawaii HDF I,1957ApJ___125__654H,no survey
V* SV Sgr,Hawaii HDF z,1957ApJ___125__654H,no survey
V* SV Sgr,Hawaii HDF HK,1957ApJ___125__654H,no images
V* SV Sgr,GOODS: HST NICMOS,1957ApJ___125__654H,no survey
V* SV Sgr,GOODS: VLT ISAAC J,1957ApJ___125__654H,no survey
V* SV Sgr,GOODS: VLT ISAAC H,1957ApJ___125__654H,no survey
V* SV Sgr,GOODS: VLT ISAAC Ks,1957ApJ___125__654H,no survey
V* SV Sgr,HUDF: VLT ISAAC Ks,1957ApJ___125__654H,no survey
V* SV Sgr,GOODS: Spitzer IRAC 3.6,1957ApJ___125__654H,no survey
V* SV Sgr,GOODS: Spitzer IRAC 4.5,1957ApJ___125__654H,no survey
V* SV Sgr,GOODS: Spitzer IRAC 5.8,1957ApJ___125__654H,no survey
V* SV Sgr,GOODS: Spitzer IRAC 8.0,1957ApJ___125__654H,no survey
V* SV Sgr,GOODS: Spitzer MIPS 24,1957ApJ___125__654H,no survey
V* SV Sgr,GOODS: Herschel 100,1957ApJ___125__654H,no survey
V* SV Sgr,GOODS: Herschel 160,1957ApJ___125__654H,no survey
V* SV Sgr,GOODS: Herschel 250,1957ApJ___125__654H,no survey
V* SV Sgr,GOODS: Herschel 350,1957ApJ___125__654H,no survey
V* SV Sgr,GOODS: Herschel 500,1957ApJ___125__654H,no survey
V* SV Sgr,CDFS: LESS,1957ApJ___125__654H,no survey
V* SV Sgr,GOODS: VLA North,1957ApJ___125__654H,no survey
