object,survey,pdf,reason
* alf Sex,GOODS: Chandra ACIS HB,1954ApJ___119__146S,no survey
* alf Sex,GOODS: Chandra ACIS FB,1954ApJ___119__146S,no survey
* alf Sex,GOODS: Chandra ACIS SB,1954ApJ___119__146S,no survey
* alf Sex,GOODS: VLT VIMOS U,1954ApJ___119__146S,no survey
* alf Sex,GOODS: VLT VIMOS R,1954ApJ___119__146S,no survey
* alf Sex,GOODS: HST ACS B,1954ApJ___119__146S,no survey
* alf Sex,GOODS: HST ACS V,1954ApJ___119__146S,no survey
* alf Sex,GOODS: HST ACS I,1954ApJ___119__146S,no survey
* alf Sex,GOODS: HST ACS Z,1954ApJ___119__146S,no survey
* alf Sex,Hawaii HDF U,1954ApJ___119__146S,no survey
* alf Sex,Hawaii HDF B,1954ApJ___119__146S,no survey
* alf Sex,Hawaii HDF V0201,1954ApJ___119__146S,no survey
* alf Sex,Hawaii HDF V0401,1954ApJ___119__146S,no survey
* alf Sex,Hawaii HDF R,1954ApJ___119__146S,no survey
* alf Sex,Hawaii HDF I,1954ApJ___119__146S,no survey
* alf Sex,Hawaii HDF z,1954ApJ___119__146S,no survey
* alf Sex,Hawaii HDF HK,1954ApJ___119__146S,no images
* alf Sex,GOODS: HST NICMOS,1954ApJ___119__146S,no survey
* alf Sex,GOODS: VLT ISAAC J,1954ApJ___119__146S,no survey
* alf Sex,GOODS: VLT ISAAC H,1954ApJ___119__146S,no survey
* alf Sex,GOODS: VLT ISAAC Ks,1954ApJ___119__146S,no survey
* alf Sex,HUDF: VLT ISAAC Ks,1954ApJ___119__146S,no survey
* alf Sex,GOODS: Spitzer IRAC 3.6,1954ApJ___119__146S,no survey
* alf Sex,GOODS: Spitzer IRAC 4.5,1954ApJ___119__146S,no survey
* alf Sex,GOODS: Spitzer IRAC 5.8,1954ApJ___119__146S,no survey
* alf Sex,GOODS: Spitzer IRAC 8.0,1954ApJ___119__146S,no survey
* alf Sex,GOODS: Spitzer MIPS 24,1954ApJ___119__146S,no survey
* alf Sex,GOODS: Herschel 100,1954ApJ___119__146S,no survey
* alf Sex,GOODS: Herschel 160,1954ApJ___119__146S,no survey
* alf Sex,GOODS: Herschel 250,1954ApJ___119__146S,no survey
* alf Sex,GOODS: Herschel 350,1954ApJ___119__146S,no survey
* alf Sex,GOODS: Herschel 500,1954ApJ___119__146S,no survey
* alf Sex,CDFS: LESS,1954ApJ___119__146S,no survey
* alf Sex,GOODS: VLA North,1954ApJ___119__146S,no survey
