object,survey,pdf,reason
NAME SMC,GOODS: Chandra ACIS HB,1988AJ_____96_1625K,no survey
NAME SMC,GOODS: Chandra ACIS FB,1988AJ_____96_1625K,no survey
NAME SMC,GOODS: Chandra ACIS SB,1988AJ_____96_1625K,no survey
NAME SMC,GOODS: VLT VIMOS U,1988AJ_____96_1625K,no survey
NAME SMC,GOODS: VLT VIMOS R,1988AJ_____96_1625K,no survey
NAME SMC,GOODS: HST ACS B,1988AJ_____96_1625K,no survey
NAME SMC,GOODS: HST ACS V,1988AJ_____96_1625K,no survey
NAME SMC,GOODS: HST ACS I,1988AJ_____96_1625K,no survey
NAME SMC,GOODS: HST ACS Z,1988AJ_____96_1625K,no survey
NAME SMC,Hawaii HDF U,1988AJ_____96_1625K,no survey
NAME SMC,Hawaii HDF B,1988AJ_____96_1625K,no survey
NAME SMC,Hawaii HDF V0201,1988AJ_____96_1625K,no survey
NAME SMC,Hawaii HDF V0401,1988AJ_____96_1625K,no survey
NAME SMC,Hawaii HDF R,1988AJ_____96_1625K,no survey
NAME SMC,Hawaii HDF I,1988AJ_____96_1625K,no survey
NAME SMC,Hawaii HDF z,1988AJ_____96_1625K,no survey
NAME SMC,Hawaii HDF HK,1988AJ_____96_1625K,no images
NAME SMC,GOODS: HST NICMOS,1988AJ_____96_1625K,no survey
NAME SMC,GOODS: VLT ISAAC J,1988AJ_____96_1625K,no survey
NAME SMC,GOODS: VLT ISAAC H,1988AJ_____96_1625K,no survey
NAME SMC,GOODS: VLT ISAAC Ks,1988AJ_____96_1625K,no survey
NAME SMC,HUDF: VLT ISAAC Ks,1988AJ_____96_1625K,no survey
NAME SMC,GOODS: Spitzer IRAC 3.6,1988AJ_____96_1625K,no survey
NAME SMC,GOODS: Spitzer IRAC 4.5,1988AJ_____96_1625K,no survey
NAME SMC,GOODS: Spitzer IRAC 5.8,1988AJ_____96_1625K,no survey
NAME SMC,GOODS: Spitzer IRAC 8.0,1988AJ_____96_1625K,no survey
NAME SMC,GOODS: Spitzer MIPS 24,1988AJ_____96_1625K,no survey
NAME SMC,GOODS: Herschel 100,1988AJ_____96_1625K,no survey
NAME SMC,GOODS: Herschel 160,1988AJ_____96_1625K,no survey
NAME SMC,GOODS: Herschel 250,1988AJ_____96_1625K,no survey
NAME SMC,GOODS: Herschel 350,1988AJ_____96_1625K,no survey
NAME SMC,GOODS: Herschel 500,1988AJ_____96_1625K,no survey
NAME SMC,CDFS: LESS,1988AJ_____96_1625K,no survey
NAME SMC,GOODS: VLA North,1988AJ_____96_1625K,no survey
