object,survey,pdf,reason
[SM2006] W30304,GOODS: Chandra ACIS HB,1926ApJ____63__236H,no survey
[SM2006] W30304,GOODS: Chandra ACIS FB,1926ApJ____63__236H,no survey
[SM2006] W30304,GOODS: Chandra ACIS SB,1926ApJ____63__236H,no survey
[SM2006] W30304,GOODS: VLT VIMOS U,1926ApJ____63__236H,no survey
[SM2006] W30304,GOODS: VLT VIMOS R,1926ApJ____63__236H,no survey
[SM2006] W30304,GOODS: HST ACS B,1926ApJ____63__236H,no survey
[SM2006] W30304,GOODS: HST ACS V,1926ApJ____63__236H,no survey
[SM2006] W30304,GOODS: HST ACS I,1926ApJ____63__236H,no survey
[SM2006] W30304,GOODS: HST ACS Z,1926ApJ____63__236H,no survey
[SM2006] W30304,Hawaii HDF U,1926ApJ____63__236H,no survey
[SM2006] W30304,Hawaii HDF B,1926ApJ____63__236H,no survey
[SM2006] W30304,Hawaii HDF V0201,1926ApJ____63__236H,no survey
[SM2006] W30304,Hawaii HDF V0401,1926ApJ____63__236H,no survey
[SM2006] W30304,Hawaii HDF R,1926ApJ____63__236H,no survey
[SM2006] W30304,Hawaii HDF I,1926ApJ____63__236H,no survey
[SM2006] W30304,Hawaii HDF z,1926ApJ____63__236H,no survey
[SM2006] W30304,Hawaii HDF HK,1926ApJ____63__236H,no images
[SM2006] W30304,GOODS: HST NICMOS,1926ApJ____63__236H,no survey
[SM2006] W30304,GOODS: VLT ISAAC J,1926ApJ____63__236H,no survey
[SM2006] W30304,GOODS: VLT ISAAC H,1926ApJ____63__236H,no survey
[SM2006] W30304,GOODS: VLT ISAAC Ks,1926ApJ____63__236H,no survey
[SM2006] W30304,HUDF: VLT ISAAC Ks,1926ApJ____63__236H,no survey
[SM2006] W30304,GOODS: Spitzer IRAC 3.6,1926ApJ____63__236H,no survey
[SM2006] W30304,GOODS: Spitzer IRAC 4.5,1926ApJ____63__236H,no survey
[SM2006] W30304,GOODS: Spitzer IRAC 5.8,1926ApJ____63__236H,no survey
[SM2006] W30304,GOODS: Spitzer IRAC 8.0,1926ApJ____63__236H,no survey
[SM2006] W30304,GOODS: Spitzer MIPS 24,1926ApJ____63__236H,no survey
[SM2006] W30304,GOODS: Herschel 100,1926ApJ____63__236H,no survey
[SM2006] W30304,GOODS: Herschel 160,1926ApJ____63__236H,no survey
[SM2006] W30304,GOODS: Herschel 250,1926ApJ____63__236H,no survey
[SM2006] W30304,GOODS: Herschel 350,1926ApJ____63__236H,no survey
[SM2006] W30304,GOODS: Herschel 500,1926ApJ____63__236H,no survey
[SM2006] W30304,CDFS: LESS,1926ApJ____63__236H,no survey
[SM2006] W30304,GOODS: VLA North,1926ApJ____63__236H,no survey
