object,survey,pdf,reason
PHL   957,GOODS: Chandra ACIS HB,1983ApJ___275L__33K,no survey
PHL   957,GOODS: Chandra ACIS FB,1983ApJ___275L__33K,no survey
PHL   957,GOODS: Chandra ACIS SB,1983ApJ___275L__33K,no survey
PHL   957,GOODS: VLT VIMOS U,1983ApJ___275L__33K,no survey
PHL   957,GOODS: VLT VIMOS R,1983ApJ___275L__33K,no survey
PHL   957,GOODS: HST ACS B,1983ApJ___275L__33K,no survey
PHL   957,GOODS: HST ACS V,1983ApJ___275L__33K,no survey
PHL   957,GOODS: HST ACS I,1983ApJ___275L__33K,no survey
PHL   957,GOODS: HST ACS Z,1983ApJ___275L__33K,no survey
PHL   957,Hawaii HDF U,1983ApJ___275L__33K,no survey
PHL   957,Hawaii HDF B,1983ApJ___275L__33K,no survey
PHL   957,Hawaii HDF V0201,1983ApJ___275L__33K,no survey
PHL   957,Hawaii HDF V0401,1983ApJ___275L__33K,no survey
PHL   957,Hawaii HDF R,1983ApJ___275L__33K,no survey
PHL   957,Hawaii HDF I,1983ApJ___275L__33K,no survey
PHL   957,Hawaii HDF z,1983ApJ___275L__33K,no survey
PHL   957,Hawaii HDF HK,1983ApJ___275L__33K,no images
PHL   957,GOODS: HST NICMOS,1983ApJ___275L__33K,no survey
PHL   957,GOODS: VLT ISAAC J,1983ApJ___275L__33K,no survey
PHL   957,GOODS: VLT ISAAC H,1983ApJ___275L__33K,no survey
PHL   957,GOODS: VLT ISAAC Ks,1983ApJ___275L__33K,no survey
PHL   957,HUDF: VLT ISAAC Ks,1983ApJ___275L__33K,no survey
PHL   957,GOODS: Spitzer IRAC 3.6,1983ApJ___275L__33K,no survey
PHL   957,GOODS: Spitzer IRAC 4.5,1983ApJ___275L__33K,no survey
PHL   957,GOODS: Spitzer IRAC 5.8,1983ApJ___275L__33K,no survey
PHL   957,GOODS: Spitzer IRAC 8.0,1983ApJ___275L__33K,no survey
PHL   957,GOODS: Spitzer MIPS 24,1983ApJ___275L__33K,no survey
PHL   957,GOODS: Herschel 100,1983ApJ___275L__33K,no survey
PHL   957,GOODS: Herschel 160,1983ApJ___275L__33K,no survey
PHL   957,GOODS: Herschel 250,1983ApJ___275L__33K,no survey
PHL   957,GOODS: Herschel 350,1983ApJ___275L__33K,no survey
PHL   957,GOODS: Herschel 500,1983ApJ___275L__33K,no survey
PHL   957,CDFS: LESS,1983ApJ___275L__33K,no survey
PHL   957,GOODS: VLA North,1983ApJ___275L__33K,no survey
