object,survey,pdf,reason
* alf Del,GOODS: Chandra ACIS HB,1954ApJ___119__146S,no survey
* alf Del,GOODS: Chandra ACIS FB,1954ApJ___119__146S,no survey
* alf Del,GOODS: Chandra ACIS SB,1954ApJ___119__146S,no survey
* alf Del,GOODS: VLT VIMOS U,1954ApJ___119__146S,no survey
* alf Del,GOODS: VLT VIMOS R,1954ApJ___119__146S,no survey
* alf Del,GOODS: HST ACS B,1954ApJ___119__146S,no survey
* alf Del,GOODS: HST ACS V,1954ApJ___119__146S,no survey
* alf Del,GOODS: HST ACS I,1954ApJ___119__146S,no survey
* alf Del,GOODS: HST ACS Z,1954ApJ___119__146S,no survey
* alf Del,Hawaii HDF U,1954ApJ___119__146S,no survey
* alf Del,Hawaii HDF B,1954ApJ___119__146S,no survey
* alf Del,Hawaii HDF V0201,1954ApJ___119__146S,no survey
* alf Del,Hawaii HDF V0401,1954ApJ___119__146S,no survey
* alf Del,Hawaii HDF R,1954ApJ___119__146S,no survey
* alf Del,Hawaii HDF I,1954ApJ___119__146S,no survey
* alf Del,Hawaii HDF z,1954ApJ___119__146S,no survey
* alf Del,Hawaii HDF HK,1954ApJ___119__146S,no images
* alf Del,GOODS: HST NICMOS,1954ApJ___119__146S,no survey
* alf Del,GOODS: VLT ISAAC J,1954ApJ___119__146S,no survey
* alf Del,GOODS: VLT ISAAC H,1954ApJ___119__146S,no survey
* alf Del,GOODS: VLT ISAAC Ks,1954ApJ___119__146S,no survey
* alf Del,HUDF: VLT ISAAC Ks,1954ApJ___119__146S,no survey
* alf Del,GOODS: Spitzer IRAC 3.6,1954ApJ___119__146S,no survey
* alf Del,GOODS: Spitzer IRAC 4.5,1954ApJ___119__146S,no survey
* alf Del,GOODS: Spitzer IRAC 5.8,1954ApJ___119__146S,no survey
* alf Del,GOODS: Spitzer IRAC 8.0,1954ApJ___119__146S,no survey
* alf Del,GOODS: Spitzer MIPS 24,1954ApJ___119__146S,no survey
* alf Del,GOODS: Herschel 100,1954ApJ___119__146S,no survey
* alf Del,GOODS: Herschel 160,1954ApJ___119__146S,no survey
* alf Del,GOODS: Herschel 250,1954ApJ___119__146S,no survey
* alf Del,GOODS: Herschel 350,1954ApJ___119__146S,no survey
* alf Del,GOODS: Herschel 500,1954ApJ___119__146S,no survey
* alf Del,CDFS: LESS,1954ApJ___119__146S,no survey
* alf Del,GOODS: VLA North,1954ApJ___119__146S,no survey
