object,survey,pdf,reason
* alf Tau,GOODS: Chandra ACIS HB,1968ApJ___152__123V,no survey
* alf Tau,GOODS: Chandra ACIS FB,1968ApJ___152__123V,no survey
* alf Tau,GOODS: Chandra ACIS SB,1968ApJ___152__123V,no survey
* alf Tau,GOODS: VLT VIMOS U,1968ApJ___152__123V,no survey
* alf Tau,GOODS: VLT VIMOS R,1968ApJ___152__123V,no survey
* alf Tau,GOODS: HST ACS B,1968ApJ___152__123V,no survey
* alf Tau,GOODS: HST ACS V,1968ApJ___152__123V,no survey
* alf Tau,GOODS: HST ACS I,1968ApJ___152__123V,no survey
* alf Tau,GOODS: HST ACS Z,1968ApJ___152__123V,no survey
* alf Tau,Hawaii HDF U,1968ApJ___152__123V,no survey
* alf Tau,Hawaii HDF B,1968ApJ___152__123V,no survey
* alf Tau,Hawaii HDF V0201,1968ApJ___152__123V,no survey
* alf Tau,Hawaii HDF V0401,1968ApJ___152__123V,no survey
* alf Tau,Hawaii HDF R,1968ApJ___152__123V,no survey
* alf Tau,Hawaii HDF I,1968ApJ___152__123V,no survey
* alf Tau,Hawaii HDF z,1968ApJ___152__123V,no survey
* alf Tau,Hawaii HDF HK,1968ApJ___152__123V,no images
* alf Tau,GOODS: HST NICMOS,1968ApJ___152__123V,no survey
* alf Tau,GOODS: VLT ISAAC J,1968ApJ___152__123V,no survey
* alf Tau,GOODS: VLT ISAAC H,1968ApJ___152__123V,no survey
* alf Tau,GOODS: VLT ISAAC Ks,1968ApJ___152__123V,no survey
* alf Tau,HUDF: VLT ISAAC Ks,1968ApJ___152__123V,no survey
* alf Tau,GOODS: Spitzer IRAC 3.6,1968ApJ___152__123V,no survey
* alf Tau,GOODS: Spitzer IRAC 4.5,1968ApJ___152__123V,no survey
* alf Tau,GOODS: Spitzer IRAC 5.8,1968ApJ___152__123V,no survey
* alf Tau,GOODS: Spitzer IRAC 8.0,1968ApJ___152__123V,no survey
* alf Tau,GOODS: Spitzer MIPS 24,1968ApJ___152__123V,no survey
* alf Tau,GOODS: Herschel 100,1968ApJ___152__123V,no survey
* alf Tau,GOODS: Herschel 160,1968ApJ___152__123V,no survey
* alf Tau,GOODS: Herschel 250,1968ApJ___152__123V,no survey
* alf Tau,GOODS: Herschel 350,1968ApJ___152__123V,no survey
* alf Tau,GOODS: Herschel 500,1968ApJ___152__123V,no survey
* alf Tau,CDFS: LESS,1968ApJ___152__123V,no survey
* alf Tau,GOODS: VLA North,1968ApJ___152__123V,no survey
