object,survey,pdf,reason
NGC  6530    27,GOODS: Chandra ACIS HB,1957ApJ___125__636W,no survey
NGC  6530    27,GOODS: Chandra ACIS FB,1957ApJ___125__636W,no survey
NGC  6530    27,GOODS: Chandra ACIS SB,1957ApJ___125__636W,no survey
NGC  6530    27,GOODS: VLT VIMOS U,1957ApJ___125__636W,no survey
NGC  6530    27,GOODS: VLT VIMOS R,1957ApJ___125__636W,no survey
NGC  6530    27,GOODS: HST ACS B,1957ApJ___125__636W,no survey
NGC  6530    27,GOODS: HST ACS V,1957ApJ___125__636W,no survey
NGC  6530    27,GOODS: HST ACS I,1957ApJ___125__636W,no survey
NGC  6530    27,GOODS: HST ACS Z,1957ApJ___125__636W,no survey
NGC  6530    27,Hawaii HDF U,1957ApJ___125__636W,no survey
NGC  6530    27,Hawaii HDF B,1957ApJ___125__636W,no survey
NGC  6530    27,Hawaii HDF V0201,1957ApJ___125__636W,no survey
NGC  6530    27,Hawaii HDF V0401,1957ApJ___125__636W,no survey
NGC  6530    27,Hawaii HDF R,1957ApJ___125__636W,no survey
NGC  6530    27,Hawaii HDF I,1957ApJ___125__636W,no survey
NGC  6530    27,Hawaii HDF z,1957ApJ___125__636W,no survey
NGC  6530    27,Hawaii HDF HK,1957ApJ___125__636W,no images
NGC  6530    27,GOODS: HST NICMOS,1957ApJ___125__636W,no survey
NGC  6530    27,GOODS: VLT ISAAC J,1957ApJ___125__636W,no survey
NGC  6530    27,GOODS: VLT ISAAC H,1957ApJ___125__636W,no survey
NGC  6530    27,GOODS: VLT ISAAC Ks,1957ApJ___125__636W,no survey
NGC  6530    27,HUDF: VLT ISAAC Ks,1957ApJ___125__636W,no survey
NGC  6530    27,GOODS: Spitzer IRAC 3.6,1957ApJ___125__636W,no survey
NGC  6530    27,GOODS: Spitzer IRAC 4.5,1957ApJ___125__636W,no survey
NGC  6530    27,GOODS: Spitzer IRAC 5.8,1957ApJ___125__636W,no survey
NGC  6530    27,GOODS: Spitzer IRAC 8.0,1957ApJ___125__636W,no survey
NGC  6530    27,GOODS: Spitzer MIPS 24,1957ApJ___125__636W,no survey
NGC  6530    27,GOODS: Herschel 100,1957ApJ___125__636W,no survey
NGC  6530    27,GOODS: Herschel 160,1957ApJ___125__636W,no survey
NGC  6530    27,GOODS: Herschel 250,1957ApJ___125__636W,no survey
NGC  6530    27,GOODS: Herschel 350,1957ApJ___125__636W,no survey
NGC  6530    27,GOODS: Herschel 500,1957ApJ___125__636W,no survey
NGC  6530    27,CDFS: LESS,1957ApJ___125__636W,no survey
NGC  6530    27,GOODS: VLA North,1957ApJ___125__636W,no survey
