object,survey,pdf,reason
V* V LMi,GOODS: Chandra ACIS HB,1959ApJ___130__507P,no survey
V* V LMi,GOODS: Chandra ACIS FB,1959ApJ___130__507P,no survey
V* V LMi,GOODS: Chandra ACIS SB,1959ApJ___130__507P,no survey
V* V LMi,GOODS: VLT VIMOS U,1959ApJ___130__507P,no survey
V* V LMi,GOODS: VLT VIMOS R,1959ApJ___130__507P,no survey
V* V LMi,GOODS: HST ACS B,1959ApJ___130__507P,no survey
V* V LMi,GOODS: HST ACS V,1959ApJ___130__507P,no survey
V* V LMi,GOODS: HST ACS I,1959ApJ___130__507P,no survey
V* V LMi,GOODS: HST ACS Z,1959ApJ___130__507P,no survey
V* V LMi,Hawaii HDF U,1959ApJ___130__507P,no survey
V* V LMi,Hawaii HDF B,1959ApJ___130__507P,no survey
V* V LMi,Hawaii HDF V0201,1959ApJ___130__507P,no survey
V* V LMi,Hawaii HDF V0401,1959ApJ___130__507P,no survey
V* V LMi,Hawaii HDF R,1959ApJ___130__507P,no survey
V* V LMi,Hawaii HDF I,1959ApJ___130__507P,no survey
V* V LMi,Hawaii HDF z,1959ApJ___130__507P,no survey
V* V LMi,Hawaii HDF HK,1959ApJ___130__507P,no images
V* V LMi,GOODS: HST NICMOS,1959ApJ___130__507P,no survey
V* V LMi,GOODS: VLT ISAAC J,1959ApJ___130__507P,no survey
V* V LMi,GOODS: VLT ISAAC H,1959ApJ___130__507P,no survey
V* V LMi,GOODS: VLT ISAAC Ks,1959ApJ___130__507P,no survey
V* V LMi,HUDF: VLT ISAAC Ks,1959ApJ___130__507P,no survey
V* V LMi,GOODS: Spitzer IRAC 3.6,1959ApJ___130__507P,no survey
V* V LMi,GOODS: Spitzer IRAC 4.5,1959ApJ___130__507P,no survey
V* V LMi,GOODS: Spitzer IRAC 5.8,1959ApJ___130__507P,no survey
V* V LMi,GOODS: Spitzer IRAC 8.0,1959ApJ___130__507P,no survey
V* V LMi,GOODS: Spitzer MIPS 24,1959ApJ___130__507P,no survey
V* V LMi,GOODS: Herschel 100,1959ApJ___130__507P,no survey
V* V LMi,GOODS: Herschel 160,1959ApJ___130__507P,no survey
V* V LMi,GOODS: Herschel 250,1959ApJ___130__507P,no survey
V* V LMi,GOODS: Herschel 350,1959ApJ___130__507P,no survey
V* V LMi,GOODS: Herschel 500,1959ApJ___130__507P,no survey
V* V LMi,CDFS: LESS,1959ApJ___130__507P,no survey
V* V LMi,GOODS: VLA North,1959ApJ___130__507P,no survey
