object,survey,pdf,reason
*  16 Lac,GOODS: Chandra ACIS HB,1951ApJ___113__100D,no survey
*  16 Lac,GOODS: Chandra ACIS FB,1951ApJ___113__100D,no survey
*  16 Lac,GOODS: Chandra ACIS SB,1951ApJ___113__100D,no survey
*  16 Lac,GOODS: VLT VIMOS U,1951ApJ___113__100D,no survey
*  16 Lac,GOODS: VLT VIMOS R,1951ApJ___113__100D,no survey
*  16 Lac,GOODS: HST ACS B,1951ApJ___113__100D,no survey
*  16 Lac,GOODS: HST ACS V,1951ApJ___113__100D,no survey
*  16 Lac,GOODS: HST ACS I,1951ApJ___113__100D,no survey
*  16 Lac,GOODS: HST ACS Z,1951ApJ___113__100D,no survey
*  16 Lac,Hawaii HDF U,1951ApJ___113__100D,no survey
*  16 Lac,Hawaii HDF B,1951ApJ___113__100D,no survey
*  16 Lac,Hawaii HDF V0201,1951ApJ___113__100D,no survey
*  16 Lac,Hawaii HDF V0401,1951ApJ___113__100D,no survey
*  16 Lac,Hawaii HDF R,1951ApJ___113__100D,no survey
*  16 Lac,Hawaii HDF I,1951ApJ___113__100D,no survey
*  16 Lac,Hawaii HDF z,1951ApJ___113__100D,no survey
*  16 Lac,Hawaii HDF HK,1951ApJ___113__100D,no images
*  16 Lac,GOODS: HST NICMOS,1951ApJ___113__100D,no survey
*  16 Lac,GOODS: VLT ISAAC J,1951ApJ___113__100D,no survey
*  16 Lac,GOODS: VLT ISAAC H,1951ApJ___113__100D,no survey
*  16 Lac,GOODS: VLT ISAAC Ks,1951ApJ___113__100D,no survey
*  16 Lac,HUDF: VLT ISAAC Ks,1951ApJ___113__100D,no survey
*  16 Lac,GOODS: Spitzer IRAC 3.6,1951ApJ___113__100D,no survey
*  16 Lac,GOODS: Spitzer IRAC 4.5,1951ApJ___113__100D,no survey
*  16 Lac,GOODS: Spitzer IRAC 5.8,1951ApJ___113__100D,no survey
*  16 Lac,GOODS: Spitzer IRAC 8.0,1951ApJ___113__100D,no survey
*  16 Lac,GOODS: Spitzer MIPS 24,1951ApJ___113__100D,no survey
*  16 Lac,GOODS: Herschel 100,1951ApJ___113__100D,no survey
*  16 Lac,GOODS: Herschel 160,1951ApJ___113__100D,no survey
*  16 Lac,GOODS: Herschel 250,1951ApJ___113__100D,no survey
*  16 Lac,GOODS: Herschel 350,1951ApJ___113__100D,no survey
*  16 Lac,GOODS: Herschel 500,1951ApJ___113__100D,no survey
*  16 Lac,CDFS: LESS,1951ApJ___113__100D,no survey
*  16 Lac,GOODS: VLA North,1951ApJ___113__100D,no survey
