object,survey,pdf,reason
IRAS 04365+2535,IRIS  12,1996ApJ___466__317O,no survey
IRAS 04365+2535,IRIS  25,1996ApJ___466__317O,no survey
IRAS 04365+2535,IRIS  60,1996ApJ___466__317O,no survey
IRAS 04365+2535,IRIS 100,1996ApJ___466__317O,no survey
IRAS 04365+2535,SFD100m,1996ApJ___466__317O,no survey
IRAS 04365+2535,SFD Dust Map,1996ApJ___466__317O,no survey
IRAS 04365+2535,IRAS  12 micron,1996ApJ___466__317O,no survey
IRAS 04365+2535,IRAS  25 micron,1996ApJ___466__317O,no survey
IRAS 04365+2535,IRAS  60 micron,1996ApJ___466__317O,no survey
IRAS 04365+2535,IRAS 100 micron,1996ApJ___466__317O,no survey
