object,survey,pdf,reason
HD  17378,GOODS: Chandra ACIS HB,1974ApJ___189__509L,no survey
HD  17378,GOODS: Chandra ACIS FB,1974ApJ___189__509L,no survey
HD  17378,GOODS: Chandra ACIS SB,1974ApJ___189__509L,no survey
HD  17378,GOODS: VLT VIMOS U,1974ApJ___189__509L,no survey
HD  17378,GOODS: VLT VIMOS R,1974ApJ___189__509L,no survey
HD  17378,GOODS: HST ACS B,1974ApJ___189__509L,no survey
HD  17378,GOODS: HST ACS V,1974ApJ___189__509L,no survey
HD  17378,GOODS: HST ACS I,1974ApJ___189__509L,no survey
HD  17378,GOODS: HST ACS Z,1974ApJ___189__509L,no survey
HD  17378,Hawaii HDF U,1974ApJ___189__509L,no survey
HD  17378,Hawaii HDF B,1974ApJ___189__509L,no survey
HD  17378,Hawaii HDF V0201,1974ApJ___189__509L,no survey
HD  17378,Hawaii HDF V0401,1974ApJ___189__509L,no survey
HD  17378,Hawaii HDF R,1974ApJ___189__509L,no survey
HD  17378,Hawaii HDF I,1974ApJ___189__509L,no survey
HD  17378,Hawaii HDF z,1974ApJ___189__509L,no survey
HD  17378,Hawaii HDF HK,1974ApJ___189__509L,no images
HD  17378,GOODS: HST NICMOS,1974ApJ___189__509L,no survey
HD  17378,GOODS: VLT ISAAC J,1974ApJ___189__509L,no survey
HD  17378,GOODS: VLT ISAAC H,1974ApJ___189__509L,no survey
HD  17378,GOODS: VLT ISAAC Ks,1974ApJ___189__509L,no survey
HD  17378,HUDF: VLT ISAAC Ks,1974ApJ___189__509L,no survey
HD  17378,GOODS: Spitzer IRAC 3.6,1974ApJ___189__509L,no survey
HD  17378,GOODS: Spitzer IRAC 4.5,1974ApJ___189__509L,no survey
HD  17378,GOODS: Spitzer IRAC 5.8,1974ApJ___189__509L,no survey
HD  17378,GOODS: Spitzer IRAC 8.0,1974ApJ___189__509L,no survey
HD  17378,GOODS: Spitzer MIPS 24,1974ApJ___189__509L,no survey
HD  17378,GOODS: Herschel 100,1974ApJ___189__509L,no survey
HD  17378,GOODS: Herschel 160,1974ApJ___189__509L,no survey
HD  17378,GOODS: Herschel 250,1974ApJ___189__509L,no survey
HD  17378,GOODS: Herschel 350,1974ApJ___189__509L,no survey
HD  17378,GOODS: Herschel 500,1974ApJ___189__509L,no survey
HD  17378,CDFS: LESS,1974ApJ___189__509L,no survey
HD  17378,GOODS: VLA North,1974ApJ___189__509L,no survey
