object,survey,pdf,reason
V* R Lep,GOODS: Chandra ACIS HB,1966ApJ___146__724T,no survey
V* R Lep,GOODS: Chandra ACIS FB,1966ApJ___146__724T,no survey
V* R Lep,GOODS: Chandra ACIS SB,1966ApJ___146__724T,no survey
V* R Lep,GOODS: VLT VIMOS U,1966ApJ___146__724T,no survey
V* R Lep,GOODS: VLT VIMOS R,1966ApJ___146__724T,no survey
V* R Lep,GOODS: HST ACS B,1966ApJ___146__724T,no survey
V* R Lep,GOODS: HST ACS V,1966ApJ___146__724T,no survey
V* R Lep,GOODS: HST ACS I,1966ApJ___146__724T,no survey
V* R Lep,GOODS: HST ACS Z,1966ApJ___146__724T,no survey
V* R Lep,Hawaii HDF U,1966ApJ___146__724T,no survey
V* R Lep,Hawaii HDF B,1966ApJ___146__724T,no survey
V* R Lep,Hawaii HDF V0201,1966ApJ___146__724T,no survey
V* R Lep,Hawaii HDF V0401,1966ApJ___146__724T,no survey
V* R Lep,Hawaii HDF R,1966ApJ___146__724T,no survey
V* R Lep,Hawaii HDF I,1966ApJ___146__724T,no survey
V* R Lep,Hawaii HDF z,1966ApJ___146__724T,no survey
V* R Lep,Hawaii HDF HK,1966ApJ___146__724T,no images
V* R Lep,GOODS: HST NICMOS,1966ApJ___146__724T,no survey
V* R Lep,GOODS: VLT ISAAC J,1966ApJ___146__724T,no survey
V* R Lep,GOODS: VLT ISAAC H,1966ApJ___146__724T,no survey
V* R Lep,GOODS: VLT ISAAC Ks,1966ApJ___146__724T,no survey
V* R Lep,HUDF: VLT ISAAC Ks,1966ApJ___146__724T,no survey
V* R Lep,GOODS: Spitzer IRAC 3.6,1966ApJ___146__724T,no survey
V* R Lep,GOODS: Spitzer IRAC 4.5,1966ApJ___146__724T,no survey
V* R Lep,GOODS: Spitzer IRAC 5.8,1966ApJ___146__724T,no survey
V* R Lep,GOODS: Spitzer IRAC 8.0,1966ApJ___146__724T,no survey
V* R Lep,GOODS: Spitzer MIPS 24,1966ApJ___146__724T,no survey
V* R Lep,GOODS: Herschel 100,1966ApJ___146__724T,no survey
V* R Lep,GOODS: Herschel 160,1966ApJ___146__724T,no survey
V* R Lep,GOODS: Herschel 250,1966ApJ___146__724T,no survey
V* R Lep,GOODS: Herschel 350,1966ApJ___146__724T,no survey
V* R Lep,GOODS: Herschel 500,1966ApJ___146__724T,no survey
V* R Lep,CDFS: LESS,1966ApJ___146__724T,no survey
V* R Lep,GOODS: VLA North,1966ApJ___146__724T,no survey
