object,survey,pdf,reason
NAME SMC,GOODS: Chandra ACIS HB,1991AJ____102__951T,no survey
NAME SMC,GOODS: Chandra ACIS FB,1991AJ____102__951T,no survey
NAME SMC,GOODS: Chandra ACIS SB,1991AJ____102__951T,no survey
NAME SMC,GOODS: VLT VIMOS U,1991AJ____102__951T,no survey
NAME SMC,GOODS: VLT VIMOS R,1991AJ____102__951T,no survey
NAME SMC,GOODS: HST ACS B,1991AJ____102__951T,no survey
NAME SMC,GOODS: HST ACS V,1991AJ____102__951T,no survey
NAME SMC,GOODS: HST ACS I,1991AJ____102__951T,no survey
NAME SMC,GOODS: HST ACS Z,1991AJ____102__951T,no survey
NAME SMC,Hawaii HDF U,1991AJ____102__951T,no survey
NAME SMC,Hawaii HDF B,1991AJ____102__951T,no survey
NAME SMC,Hawaii HDF V0201,1991AJ____102__951T,no survey
NAME SMC,Hawaii HDF V0401,1991AJ____102__951T,no survey
NAME SMC,Hawaii HDF R,1991AJ____102__951T,no survey
NAME SMC,Hawaii HDF I,1991AJ____102__951T,no survey
NAME SMC,Hawaii HDF z,1991AJ____102__951T,no survey
NAME SMC,Hawaii HDF HK,1991AJ____102__951T,no images
NAME SMC,GOODS: HST NICMOS,1991AJ____102__951T,no survey
NAME SMC,GOODS: VLT ISAAC J,1991AJ____102__951T,no survey
NAME SMC,GOODS: VLT ISAAC H,1991AJ____102__951T,no survey
NAME SMC,GOODS: VLT ISAAC Ks,1991AJ____102__951T,no survey
NAME SMC,HUDF: VLT ISAAC Ks,1991AJ____102__951T,no survey
NAME SMC,GOODS: Spitzer IRAC 3.6,1991AJ____102__951T,no survey
NAME SMC,GOODS: Spitzer IRAC 4.5,1991AJ____102__951T,no survey
NAME SMC,GOODS: Spitzer IRAC 5.8,1991AJ____102__951T,no survey
NAME SMC,GOODS: Spitzer IRAC 8.0,1991AJ____102__951T,no survey
NAME SMC,GOODS: Spitzer MIPS 24,1991AJ____102__951T,no survey
NAME SMC,GOODS: Herschel 100,1991AJ____102__951T,no survey
NAME SMC,GOODS: Herschel 160,1991AJ____102__951T,no survey
NAME SMC,GOODS: Herschel 250,1991AJ____102__951T,no survey
NAME SMC,GOODS: Herschel 350,1991AJ____102__951T,no survey
NAME SMC,GOODS: Herschel 500,1991AJ____102__951T,no survey
NAME SMC,CDFS: LESS,1991AJ____102__951T,no survey
NAME SMC,GOODS: VLA North,1991AJ____102__951T,no survey
