object,survey,pdf,reason
* eta Cru,GOODS: Chandra ACIS HB,1989ApJS___69__301G,no survey
* eta Cru,GOODS: Chandra ACIS FB,1989ApJS___69__301G,no survey
* eta Cru,GOODS: Chandra ACIS SB,1989ApJS___69__301G,no survey
* eta Cru,GOODS: VLT VIMOS U,1989ApJS___69__301G,no survey
* eta Cru,GOODS: VLT VIMOS R,1989ApJS___69__301G,no survey
* eta Cru,GOODS: HST ACS B,1989ApJS___69__301G,no survey
* eta Cru,GOODS: HST ACS V,1989ApJS___69__301G,no survey
* eta Cru,GOODS: HST ACS I,1989ApJS___69__301G,no survey
* eta Cru,GOODS: HST ACS Z,1989ApJS___69__301G,no survey
* eta Cru,Hawaii HDF U,1989ApJS___69__301G,no survey
* eta Cru,Hawaii HDF B,1989ApJS___69__301G,no survey
* eta Cru,Hawaii HDF V0201,1989ApJS___69__301G,no survey
* eta Cru,Hawaii HDF V0401,1989ApJS___69__301G,no survey
* eta Cru,Hawaii HDF R,1989ApJS___69__301G,no survey
* eta Cru,Hawaii HDF I,1989ApJS___69__301G,no survey
* eta Cru,Hawaii HDF z,1989ApJS___69__301G,no survey
* eta Cru,Hawaii HDF HK,1989ApJS___69__301G,no images
* eta Cru,GOODS: HST NICMOS,1989ApJS___69__301G,no survey
* eta Cru,GOODS: VLT ISAAC J,1989ApJS___69__301G,no survey
* eta Cru,GOODS: VLT ISAAC H,1989ApJS___69__301G,no survey
* eta Cru,GOODS: VLT ISAAC Ks,1989ApJS___69__301G,no survey
* eta Cru,HUDF: VLT ISAAC Ks,1989ApJS___69__301G,no survey
* eta Cru,GOODS: Spitzer IRAC 3.6,1989ApJS___69__301G,no survey
* eta Cru,GOODS: Spitzer IRAC 4.5,1989ApJS___69__301G,no survey
* eta Cru,GOODS: Spitzer IRAC 5.8,1989ApJS___69__301G,no survey
* eta Cru,GOODS: Spitzer IRAC 8.0,1989ApJS___69__301G,no survey
* eta Cru,GOODS: Spitzer MIPS 24,1989ApJS___69__301G,no survey
* eta Cru,GOODS: Herschel 100,1989ApJS___69__301G,no survey
* eta Cru,GOODS: Herschel 160,1989ApJS___69__301G,no survey
* eta Cru,GOODS: Herschel 250,1989ApJS___69__301G,no survey
* eta Cru,GOODS: Herschel 350,1989ApJS___69__301G,no survey
* eta Cru,GOODS: Herschel 500,1989ApJS___69__301G,no survey
* eta Cru,CDFS: LESS,1989ApJS___69__301G,no survey
* eta Cru,GOODS: VLA North,1989ApJS___69__301G,no survey
