object,survey,pdf,reason
V* IX Vel,GOODS: Chandra ACIS HB,1984ApJ___276L__13G,no survey
V* IX Vel,GOODS: Chandra ACIS FB,1984ApJ___276L__13G,no survey
V* IX Vel,GOODS: Chandra ACIS SB,1984ApJ___276L__13G,no survey
V* IX Vel,GOODS: VLT VIMOS U,1984ApJ___276L__13G,no survey
V* IX Vel,GOODS: VLT VIMOS R,1984ApJ___276L__13G,no survey
V* IX Vel,GOODS: HST ACS B,1984ApJ___276L__13G,no survey
V* IX Vel,GOODS: HST ACS V,1984ApJ___276L__13G,no survey
V* IX Vel,GOODS: HST ACS I,1984ApJ___276L__13G,no survey
V* IX Vel,GOODS: HST ACS Z,1984ApJ___276L__13G,no survey
V* IX Vel,Hawaii HDF U,1984ApJ___276L__13G,no survey
V* IX Vel,Hawaii HDF B,1984ApJ___276L__13G,no survey
V* IX Vel,Hawaii HDF V0201,1984ApJ___276L__13G,no survey
V* IX Vel,Hawaii HDF V0401,1984ApJ___276L__13G,no survey
V* IX Vel,Hawaii HDF R,1984ApJ___276L__13G,no survey
V* IX Vel,Hawaii HDF I,1984ApJ___276L__13G,no survey
V* IX Vel,Hawaii HDF z,1984ApJ___276L__13G,no survey
V* IX Vel,Hawaii HDF HK,1984ApJ___276L__13G,no images
V* IX Vel,GOODS: HST NICMOS,1984ApJ___276L__13G,no survey
V* IX Vel,GOODS: VLT ISAAC J,1984ApJ___276L__13G,no survey
V* IX Vel,GOODS: VLT ISAAC H,1984ApJ___276L__13G,no survey
V* IX Vel,GOODS: VLT ISAAC Ks,1984ApJ___276L__13G,no survey
V* IX Vel,HUDF: VLT ISAAC Ks,1984ApJ___276L__13G,no survey
V* IX Vel,GOODS: Spitzer IRAC 3.6,1984ApJ___276L__13G,no survey
V* IX Vel,GOODS: Spitzer IRAC 4.5,1984ApJ___276L__13G,no survey
V* IX Vel,GOODS: Spitzer IRAC 5.8,1984ApJ___276L__13G,no survey
V* IX Vel,GOODS: Spitzer IRAC 8.0,1984ApJ___276L__13G,no survey
V* IX Vel,GOODS: Spitzer MIPS 24,1984ApJ___276L__13G,no survey
V* IX Vel,GOODS: Herschel 100,1984ApJ___276L__13G,no survey
V* IX Vel,GOODS: Herschel 160,1984ApJ___276L__13G,no survey
V* IX Vel,GOODS: Herschel 250,1984ApJ___276L__13G,no survey
V* IX Vel,GOODS: Herschel 350,1984ApJ___276L__13G,no survey
V* IX Vel,GOODS: Herschel 500,1984ApJ___276L__13G,no survey
V* IX Vel,CDFS: LESS,1984ApJ___276L__13G,no survey
V* IX Vel,GOODS: VLA North,1984ApJ___276L__13G,no survey
