object,survey,pdf,reason
V* CH Sct,GOODS: Chandra ACIS HB,1988AJ_____96__105C,no survey
V* CH Sct,GOODS: Chandra ACIS FB,1988AJ_____96__105C,no survey
V* CH Sct,GOODS: Chandra ACIS SB,1988AJ_____96__105C,no survey
V* CH Sct,GOODS: VLT VIMOS U,1988AJ_____96__105C,no survey
V* CH Sct,GOODS: VLT VIMOS R,1988AJ_____96__105C,no survey
V* CH Sct,GOODS: HST ACS B,1988AJ_____96__105C,no survey
V* CH Sct,GOODS: HST ACS V,1988AJ_____96__105C,no survey
V* CH Sct,GOODS: HST ACS I,1988AJ_____96__105C,no survey
V* CH Sct,GOODS: HST ACS Z,1988AJ_____96__105C,no survey
V* CH Sct,Hawaii HDF U,1988AJ_____96__105C,no survey
V* CH Sct,Hawaii HDF B,1988AJ_____96__105C,no survey
V* CH Sct,Hawaii HDF V0201,1988AJ_____96__105C,no survey
V* CH Sct,Hawaii HDF V0401,1988AJ_____96__105C,no survey
V* CH Sct,Hawaii HDF R,1988AJ_____96__105C,no survey
V* CH Sct,Hawaii HDF I,1988AJ_____96__105C,no survey
V* CH Sct,Hawaii HDF z,1988AJ_____96__105C,no survey
V* CH Sct,Hawaii HDF HK,1988AJ_____96__105C,no images
V* CH Sct,GOODS: HST NICMOS,1988AJ_____96__105C,no survey
V* CH Sct,GOODS: VLT ISAAC J,1988AJ_____96__105C,no survey
V* CH Sct,GOODS: VLT ISAAC H,1988AJ_____96__105C,no survey
V* CH Sct,GOODS: VLT ISAAC Ks,1988AJ_____96__105C,no survey
V* CH Sct,HUDF: VLT ISAAC Ks,1988AJ_____96__105C,no survey
V* CH Sct,GOODS: Spitzer IRAC 3.6,1988AJ_____96__105C,no survey
V* CH Sct,GOODS: Spitzer IRAC 4.5,1988AJ_____96__105C,no survey
V* CH Sct,GOODS: Spitzer IRAC 5.8,1988AJ_____96__105C,no survey
V* CH Sct,GOODS: Spitzer IRAC 8.0,1988AJ_____96__105C,no survey
V* CH Sct,GOODS: Spitzer MIPS 24,1988AJ_____96__105C,no survey
V* CH Sct,GOODS: Herschel 100,1988AJ_____96__105C,no survey
V* CH Sct,GOODS: Herschel 160,1988AJ_____96__105C,no survey
V* CH Sct,GOODS: Herschel 250,1988AJ_____96__105C,no survey
V* CH Sct,GOODS: Herschel 350,1988AJ_____96__105C,no survey
V* CH Sct,GOODS: Herschel 500,1988AJ_____96__105C,no survey
V* CH Sct,CDFS: LESS,1988AJ_____96__105C,no survey
V* CH Sct,GOODS: VLA North,1988AJ_____96__105C,no survey
