object,survey,pdf,reason
* sig Ori E,GOODS: Chandra ACIS HB,1977ApJ___215__159M,no survey
* sig Ori E,GOODS: Chandra ACIS FB,1977ApJ___215__159M,no survey
* sig Ori E,GOODS: Chandra ACIS SB,1977ApJ___215__159M,no survey
* sig Ori E,GOODS: VLT VIMOS U,1977ApJ___215__159M,no survey
* sig Ori E,GOODS: VLT VIMOS R,1977ApJ___215__159M,no survey
* sig Ori E,GOODS: HST ACS B,1977ApJ___215__159M,no survey
* sig Ori E,GOODS: HST ACS V,1977ApJ___215__159M,no survey
* sig Ori E,GOODS: HST ACS I,1977ApJ___215__159M,no survey
* sig Ori E,GOODS: HST ACS Z,1977ApJ___215__159M,no survey
* sig Ori E,Hawaii HDF U,1977ApJ___215__159M,no survey
* sig Ori E,Hawaii HDF B,1977ApJ___215__159M,no survey
* sig Ori E,Hawaii HDF V0201,1977ApJ___215__159M,no survey
* sig Ori E,Hawaii HDF V0401,1977ApJ___215__159M,no survey
* sig Ori E,Hawaii HDF R,1977ApJ___215__159M,no survey
* sig Ori E,Hawaii HDF I,1977ApJ___215__159M,no survey
* sig Ori E,Hawaii HDF z,1977ApJ___215__159M,no survey
* sig Ori E,Hawaii HDF HK,1977ApJ___215__159M,no images
* sig Ori E,GOODS: HST NICMOS,1977ApJ___215__159M,no survey
* sig Ori E,GOODS: VLT ISAAC J,1977ApJ___215__159M,no survey
* sig Ori E,GOODS: VLT ISAAC H,1977ApJ___215__159M,no survey
* sig Ori E,GOODS: VLT ISAAC Ks,1977ApJ___215__159M,no survey
* sig Ori E,HUDF: VLT ISAAC Ks,1977ApJ___215__159M,no survey
* sig Ori E,GOODS: Spitzer IRAC 3.6,1977ApJ___215__159M,no survey
* sig Ori E,GOODS: Spitzer IRAC 4.5,1977ApJ___215__159M,no survey
* sig Ori E,GOODS: Spitzer IRAC 5.8,1977ApJ___215__159M,no survey
* sig Ori E,GOODS: Spitzer IRAC 8.0,1977ApJ___215__159M,no survey
* sig Ori E,GOODS: Spitzer MIPS 24,1977ApJ___215__159M,no survey
* sig Ori E,GOODS: Herschel 100,1977ApJ___215__159M,no survey
* sig Ori E,GOODS: Herschel 160,1977ApJ___215__159M,no survey
* sig Ori E,GOODS: Herschel 250,1977ApJ___215__159M,no survey
* sig Ori E,GOODS: Herschel 350,1977ApJ___215__159M,no survey
* sig Ori E,GOODS: Herschel 500,1977ApJ___215__159M,no survey
* sig Ori E,CDFS: LESS,1977ApJ___215__159M,no survey
* sig Ori E,GOODS: VLA North,1977ApJ___215__159M,no survey
