object,survey,pdf,reason
*  17 Com,GOODS: Chandra ACIS HB,1947ApJ___105__283D,no survey
*  17 Com,GOODS: Chandra ACIS FB,1947ApJ___105__283D,no survey
*  17 Com,GOODS: Chandra ACIS SB,1947ApJ___105__283D,no survey
*  17 Com,GOODS: VLT VIMOS U,1947ApJ___105__283D,no survey
*  17 Com,GOODS: VLT VIMOS R,1947ApJ___105__283D,no survey
*  17 Com,GOODS: HST ACS B,1947ApJ___105__283D,no survey
*  17 Com,GOODS: HST ACS V,1947ApJ___105__283D,no survey
*  17 Com,GOODS: HST ACS I,1947ApJ___105__283D,no survey
*  17 Com,GOODS: HST ACS Z,1947ApJ___105__283D,no survey
*  17 Com,Hawaii HDF U,1947ApJ___105__283D,no survey
*  17 Com,Hawaii HDF B,1947ApJ___105__283D,no survey
*  17 Com,Hawaii HDF V0201,1947ApJ___105__283D,no survey
*  17 Com,Hawaii HDF V0401,1947ApJ___105__283D,no survey
*  17 Com,Hawaii HDF R,1947ApJ___105__283D,no survey
*  17 Com,Hawaii HDF I,1947ApJ___105__283D,no survey
*  17 Com,Hawaii HDF z,1947ApJ___105__283D,no survey
*  17 Com,Hawaii HDF HK,1947ApJ___105__283D,no images
*  17 Com,GOODS: HST NICMOS,1947ApJ___105__283D,no survey
*  17 Com,GOODS: VLT ISAAC J,1947ApJ___105__283D,no survey
*  17 Com,GOODS: VLT ISAAC H,1947ApJ___105__283D,no survey
*  17 Com,GOODS: VLT ISAAC Ks,1947ApJ___105__283D,no survey
*  17 Com,HUDF: VLT ISAAC Ks,1947ApJ___105__283D,no survey
*  17 Com,GOODS: Spitzer IRAC 3.6,1947ApJ___105__283D,no survey
*  17 Com,GOODS: Spitzer IRAC 4.5,1947ApJ___105__283D,no survey
*  17 Com,GOODS: Spitzer IRAC 5.8,1947ApJ___105__283D,no survey
*  17 Com,GOODS: Spitzer IRAC 8.0,1947ApJ___105__283D,no survey
*  17 Com,GOODS: Spitzer MIPS 24,1947ApJ___105__283D,no survey
*  17 Com,GOODS: Herschel 100,1947ApJ___105__283D,no survey
*  17 Com,GOODS: Herschel 160,1947ApJ___105__283D,no survey
*  17 Com,GOODS: Herschel 250,1947ApJ___105__283D,no survey
*  17 Com,GOODS: Herschel 350,1947ApJ___105__283D,no survey
*  17 Com,GOODS: Herschel 500,1947ApJ___105__283D,no survey
*  17 Com,CDFS: LESS,1947ApJ___105__283D,no survey
*  17 Com,GOODS: VLA North,1947ApJ___105__283D,no survey
