object,survey,pdf,reason
V* V989 Ori,GOODS: Chandra ACIS HB,1993ApJ___407__232P,no survey
V* V989 Ori,GOODS: Chandra ACIS FB,1993ApJ___407__232P,no survey
V* V989 Ori,GOODS: Chandra ACIS SB,1993ApJ___407__232P,no survey
V* V989 Ori,GOODS: VLT VIMOS U,1993ApJ___407__232P,no survey
V* V989 Ori,GOODS: VLT VIMOS R,1993ApJ___407__232P,no survey
V* V989 Ori,GOODS: HST ACS B,1993ApJ___407__232P,no survey
V* V989 Ori,GOODS: HST ACS V,1993ApJ___407__232P,no survey
V* V989 Ori,GOODS: HST ACS I,1993ApJ___407__232P,no survey
V* V989 Ori,GOODS: HST ACS Z,1993ApJ___407__232P,no survey
V* V989 Ori,Hawaii HDF U,1993ApJ___407__232P,no survey
V* V989 Ori,Hawaii HDF B,1993ApJ___407__232P,no survey
V* V989 Ori,Hawaii HDF V0201,1993ApJ___407__232P,no survey
V* V989 Ori,Hawaii HDF V0401,1993ApJ___407__232P,no survey
V* V989 Ori,Hawaii HDF R,1993ApJ___407__232P,no survey
V* V989 Ori,Hawaii HDF I,1993ApJ___407__232P,no survey
V* V989 Ori,Hawaii HDF z,1993ApJ___407__232P,no survey
V* V989 Ori,Hawaii HDF HK,1993ApJ___407__232P,no images
V* V989 Ori,GOODS: HST NICMOS,1993ApJ___407__232P,no survey
V* V989 Ori,GOODS: VLT ISAAC J,1993ApJ___407__232P,no survey
V* V989 Ori,GOODS: VLT ISAAC H,1993ApJ___407__232P,no survey
V* V989 Ori,GOODS: VLT ISAAC Ks,1993ApJ___407__232P,no survey
V* V989 Ori,HUDF: VLT ISAAC Ks,1993ApJ___407__232P,no survey
V* V989 Ori,GOODS: Spitzer IRAC 3.6,1993ApJ___407__232P,no survey
V* V989 Ori,GOODS: Spitzer IRAC 4.5,1993ApJ___407__232P,no survey
V* V989 Ori,GOODS: Spitzer IRAC 5.8,1993ApJ___407__232P,no survey
V* V989 Ori,GOODS: Spitzer IRAC 8.0,1993ApJ___407__232P,no survey
V* V989 Ori,GOODS: Spitzer MIPS 24,1993ApJ___407__232P,no survey
V* V989 Ori,GOODS: Herschel 100,1993ApJ___407__232P,no survey
V* V989 Ori,GOODS: Herschel 160,1993ApJ___407__232P,no survey
V* V989 Ori,GOODS: Herschel 250,1993ApJ___407__232P,no survey
V* V989 Ori,GOODS: Herschel 350,1993ApJ___407__232P,no survey
V* V989 Ori,GOODS: Herschel 500,1993ApJ___407__232P,no survey
V* V989 Ori,CDFS: LESS,1993ApJ___407__232P,no survey
V* V989 Ori,GOODS: VLA North,1993ApJ___407__232P,no survey
