object,survey,pdf,reason
V* V645 Cyg,GOODS: Chandra ACIS HB,1986ApJ___311__882G,no survey
V* V645 Cyg,GOODS: Chandra ACIS FB,1986ApJ___311__882G,no survey
V* V645 Cyg,GOODS: Chandra ACIS SB,1986ApJ___311__882G,no survey
V* V645 Cyg,GOODS: VLT VIMOS U,1986ApJ___311__882G,no survey
V* V645 Cyg,GOODS: VLT VIMOS R,1986ApJ___311__882G,no survey
V* V645 Cyg,GOODS: HST ACS B,1986ApJ___311__882G,no survey
V* V645 Cyg,GOODS: HST ACS V,1986ApJ___311__882G,no survey
V* V645 Cyg,GOODS: HST ACS I,1986ApJ___311__882G,no survey
V* V645 Cyg,GOODS: HST ACS Z,1986ApJ___311__882G,no survey
V* V645 Cyg,Hawaii HDF U,1986ApJ___311__882G,no survey
V* V645 Cyg,Hawaii HDF B,1986ApJ___311__882G,no survey
V* V645 Cyg,Hawaii HDF V0201,1986ApJ___311__882G,no survey
V* V645 Cyg,Hawaii HDF V0401,1986ApJ___311__882G,no survey
V* V645 Cyg,Hawaii HDF R,1986ApJ___311__882G,no survey
V* V645 Cyg,Hawaii HDF I,1986ApJ___311__882G,no survey
V* V645 Cyg,Hawaii HDF z,1986ApJ___311__882G,no survey
V* V645 Cyg,Hawaii HDF HK,1986ApJ___311__882G,no images
V* V645 Cyg,GOODS: HST NICMOS,1986ApJ___311__882G,no survey
V* V645 Cyg,GOODS: VLT ISAAC J,1986ApJ___311__882G,no survey
V* V645 Cyg,GOODS: VLT ISAAC H,1986ApJ___311__882G,no survey
V* V645 Cyg,GOODS: VLT ISAAC Ks,1986ApJ___311__882G,no survey
V* V645 Cyg,HUDF: VLT ISAAC Ks,1986ApJ___311__882G,no survey
V* V645 Cyg,GOODS: Spitzer IRAC 3.6,1986ApJ___311__882G,no survey
V* V645 Cyg,GOODS: Spitzer IRAC 4.5,1986ApJ___311__882G,no survey
V* V645 Cyg,GOODS: Spitzer IRAC 5.8,1986ApJ___311__882G,no survey
V* V645 Cyg,GOODS: Spitzer IRAC 8.0,1986ApJ___311__882G,no survey
V* V645 Cyg,GOODS: Spitzer MIPS 24,1986ApJ___311__882G,no survey
V* V645 Cyg,GOODS: Herschel 100,1986ApJ___311__882G,no survey
V* V645 Cyg,GOODS: Herschel 160,1986ApJ___311__882G,no survey
V* V645 Cyg,GOODS: Herschel 250,1986ApJ___311__882G,no survey
V* V645 Cyg,GOODS: Herschel 350,1986ApJ___311__882G,no survey
V* V645 Cyg,GOODS: Herschel 500,1986ApJ___311__882G,no survey
V* V645 Cyg,CDFS: LESS,1986ApJ___311__882G,no survey
V* V645 Cyg,GOODS: VLA North,1986ApJ___311__882G,no survey
