object,survey,pdf,reason
V* V2343 Ori,GOODS: Chandra ACIS HB,1995AJ____109__709A,no survey
V* V2343 Ori,GOODS: Chandra ACIS FB,1995AJ____109__709A,no survey
V* V2343 Ori,GOODS: Chandra ACIS SB,1995AJ____109__709A,no survey
V* V2343 Ori,GOODS: VLT VIMOS U,1995AJ____109__709A,no survey
V* V2343 Ori,GOODS: VLT VIMOS R,1995AJ____109__709A,no survey
V* V2343 Ori,GOODS: HST ACS B,1995AJ____109__709A,no survey
V* V2343 Ori,GOODS: HST ACS V,1995AJ____109__709A,no survey
V* V2343 Ori,GOODS: HST ACS I,1995AJ____109__709A,no survey
V* V2343 Ori,GOODS: HST ACS Z,1995AJ____109__709A,no survey
V* V2343 Ori,Hawaii HDF U,1995AJ____109__709A,no survey
V* V2343 Ori,Hawaii HDF B,1995AJ____109__709A,no survey
V* V2343 Ori,Hawaii HDF V0201,1995AJ____109__709A,no survey
V* V2343 Ori,Hawaii HDF V0401,1995AJ____109__709A,no survey
V* V2343 Ori,Hawaii HDF R,1995AJ____109__709A,no survey
V* V2343 Ori,Hawaii HDF I,1995AJ____109__709A,no survey
V* V2343 Ori,Hawaii HDF z,1995AJ____109__709A,no survey
V* V2343 Ori,Hawaii HDF HK,1995AJ____109__709A,no images
V* V2343 Ori,GOODS: HST NICMOS,1995AJ____109__709A,no survey
V* V2343 Ori,GOODS: VLT ISAAC J,1995AJ____109__709A,no survey
V* V2343 Ori,GOODS: VLT ISAAC H,1995AJ____109__709A,no survey
V* V2343 Ori,GOODS: VLT ISAAC Ks,1995AJ____109__709A,no survey
V* V2343 Ori,HUDF: VLT ISAAC Ks,1995AJ____109__709A,no survey
V* V2343 Ori,GOODS: Spitzer IRAC 3.6,1995AJ____109__709A,no survey
V* V2343 Ori,GOODS: Spitzer IRAC 4.5,1995AJ____109__709A,no survey
V* V2343 Ori,GOODS: Spitzer IRAC 5.8,1995AJ____109__709A,no survey
V* V2343 Ori,GOODS: Spitzer IRAC 8.0,1995AJ____109__709A,no survey
V* V2343 Ori,GOODS: Spitzer MIPS 24,1995AJ____109__709A,no survey
V* V2343 Ori,GOODS: Herschel 100,1995AJ____109__709A,no survey
V* V2343 Ori,GOODS: Herschel 160,1995AJ____109__709A,no survey
V* V2343 Ori,GOODS: Herschel 250,1995AJ____109__709A,no survey
V* V2343 Ori,GOODS: Herschel 350,1995AJ____109__709A,no survey
V* V2343 Ori,GOODS: Herschel 500,1995AJ____109__709A,no survey
V* V2343 Ori,CDFS: LESS,1995AJ____109__709A,no survey
V* V2343 Ori,GOODS: VLA North,1995AJ____109__709A,no survey
