object,survey,pdf,reason
V* V1728 Cyg,GOODS: Chandra ACIS HB,1997AJ____113_1315J,no survey
V* V1728 Cyg,GOODS: Chandra ACIS FB,1997AJ____113_1315J,no survey
V* V1728 Cyg,GOODS: Chandra ACIS SB,1997AJ____113_1315J,no survey
V* V1728 Cyg,GOODS: VLT VIMOS U,1997AJ____113_1315J,no survey
V* V1728 Cyg,GOODS: VLT VIMOS R,1997AJ____113_1315J,no survey
V* V1728 Cyg,GOODS: HST ACS B,1997AJ____113_1315J,no survey
V* V1728 Cyg,GOODS: HST ACS V,1997AJ____113_1315J,no survey
V* V1728 Cyg,GOODS: HST ACS I,1997AJ____113_1315J,no survey
V* V1728 Cyg,GOODS: HST ACS Z,1997AJ____113_1315J,no survey
V* V1728 Cyg,Hawaii HDF U,1997AJ____113_1315J,no survey
V* V1728 Cyg,Hawaii HDF B,1997AJ____113_1315J,no survey
V* V1728 Cyg,Hawaii HDF V0201,1997AJ____113_1315J,no survey
V* V1728 Cyg,Hawaii HDF V0401,1997AJ____113_1315J,no survey
V* V1728 Cyg,Hawaii HDF R,1997AJ____113_1315J,no survey
V* V1728 Cyg,Hawaii HDF I,1997AJ____113_1315J,no survey
V* V1728 Cyg,Hawaii HDF z,1997AJ____113_1315J,no survey
V* V1728 Cyg,Hawaii HDF HK,1997AJ____113_1315J,no images
V* V1728 Cyg,GOODS: HST NICMOS,1997AJ____113_1315J,no survey
V* V1728 Cyg,GOODS: VLT ISAAC J,1997AJ____113_1315J,no survey
V* V1728 Cyg,GOODS: VLT ISAAC H,1997AJ____113_1315J,no survey
V* V1728 Cyg,GOODS: VLT ISAAC Ks,1997AJ____113_1315J,no survey
V* V1728 Cyg,HUDF: VLT ISAAC Ks,1997AJ____113_1315J,no survey
V* V1728 Cyg,GOODS: Spitzer IRAC 3.6,1997AJ____113_1315J,no survey
V* V1728 Cyg,GOODS: Spitzer IRAC 4.5,1997AJ____113_1315J,no survey
V* V1728 Cyg,GOODS: Spitzer IRAC 5.8,1997AJ____113_1315J,no survey
V* V1728 Cyg,GOODS: Spitzer IRAC 8.0,1997AJ____113_1315J,no survey
V* V1728 Cyg,GOODS: Spitzer MIPS 24,1997AJ____113_1315J,no survey
V* V1728 Cyg,GOODS: Herschel 100,1997AJ____113_1315J,no survey
V* V1728 Cyg,GOODS: Herschel 160,1997AJ____113_1315J,no survey
V* V1728 Cyg,GOODS: Herschel 250,1997AJ____113_1315J,no survey
V* V1728 Cyg,GOODS: Herschel 350,1997AJ____113_1315J,no survey
V* V1728 Cyg,GOODS: Herschel 500,1997AJ____113_1315J,no survey
V* V1728 Cyg,CDFS: LESS,1997AJ____113_1315J,no survey
V* V1728 Cyg,GOODS: VLA North,1997AJ____113_1315J,no survey
