object,survey,pdf,reason
B2 1225+26 A,GOODS: Chandra ACIS HB,1993ApJ___413__453N,no survey
B2 1225+26 A,GOODS: Chandra ACIS FB,1993ApJ___413__453N,no survey
B2 1225+26 A,GOODS: Chandra ACIS SB,1993ApJ___413__453N,no survey
B2 1225+26 A,GOODS: VLT VIMOS U,1993ApJ___413__453N,no survey
B2 1225+26 A,GOODS: VLT VIMOS R,1993ApJ___413__453N,no survey
B2 1225+26 A,GOODS: HST ACS B,1993ApJ___413__453N,no survey
B2 1225+26 A,GOODS: HST ACS V,1993ApJ___413__453N,no survey
B2 1225+26 A,GOODS: HST ACS I,1993ApJ___413__453N,no survey
B2 1225+26 A,GOODS: HST ACS Z,1993ApJ___413__453N,no survey
B2 1225+26 A,Hawaii HDF U,1993ApJ___413__453N,no survey
B2 1225+26 A,Hawaii HDF B,1993ApJ___413__453N,no survey
B2 1225+26 A,Hawaii HDF V0201,1993ApJ___413__453N,no survey
B2 1225+26 A,Hawaii HDF V0401,1993ApJ___413__453N,no survey
B2 1225+26 A,Hawaii HDF R,1993ApJ___413__453N,no survey
B2 1225+26 A,Hawaii HDF I,1993ApJ___413__453N,no survey
B2 1225+26 A,Hawaii HDF z,1993ApJ___413__453N,no survey
B2 1225+26 A,Hawaii HDF HK,1993ApJ___413__453N,no images
B2 1225+26 A,GOODS: HST NICMOS,1993ApJ___413__453N,no survey
B2 1225+26 A,GOODS: VLT ISAAC J,1993ApJ___413__453N,no survey
B2 1225+26 A,GOODS: VLT ISAAC H,1993ApJ___413__453N,no survey
B2 1225+26 A,GOODS: VLT ISAAC Ks,1993ApJ___413__453N,no survey
B2 1225+26 A,HUDF: VLT ISAAC Ks,1993ApJ___413__453N,no survey
B2 1225+26 A,GOODS: Spitzer IRAC 3.6,1993ApJ___413__453N,no survey
B2 1225+26 A,GOODS: Spitzer IRAC 4.5,1993ApJ___413__453N,no survey
B2 1225+26 A,GOODS: Spitzer IRAC 5.8,1993ApJ___413__453N,no survey
B2 1225+26 A,GOODS: Spitzer IRAC 8.0,1993ApJ___413__453N,no survey
B2 1225+26 A,GOODS: Spitzer MIPS 24,1993ApJ___413__453N,no survey
B2 1225+26 A,GOODS: Herschel 100,1993ApJ___413__453N,no survey
B2 1225+26 A,GOODS: Herschel 160,1993ApJ___413__453N,no survey
B2 1225+26 A,GOODS: Herschel 250,1993ApJ___413__453N,no survey
B2 1225+26 A,GOODS: Herschel 350,1993ApJ___413__453N,no survey
B2 1225+26 A,GOODS: Herschel 500,1993ApJ___413__453N,no survey
B2 1225+26 A,CDFS: LESS,1993ApJ___413__453N,no survey
B2 1225+26 A,GOODS: VLA North,1993ApJ___413__453N,no survey
