object,survey,pdf,reason
V* IX Ori,GOODS: Chandra ACIS HB,1950ApJ___111___15H,no survey
V* IX Ori,GOODS: Chandra ACIS FB,1950ApJ___111___15H,no survey
V* IX Ori,GOODS: Chandra ACIS SB,1950ApJ___111___15H,no survey
V* IX Ori,GOODS: VLT VIMOS U,1950ApJ___111___15H,no survey
V* IX Ori,GOODS: VLT VIMOS R,1950ApJ___111___15H,no survey
V* IX Ori,GOODS: HST ACS B,1950ApJ___111___15H,no survey
V* IX Ori,GOODS: HST ACS V,1950ApJ___111___15H,no survey
V* IX Ori,GOODS: HST ACS I,1950ApJ___111___15H,no survey
V* IX Ori,GOODS: HST ACS Z,1950ApJ___111___15H,no survey
V* IX Ori,Hawaii HDF U,1950ApJ___111___15H,no survey
V* IX Ori,Hawaii HDF B,1950ApJ___111___15H,no survey
V* IX Ori,Hawaii HDF V0201,1950ApJ___111___15H,no survey
V* IX Ori,Hawaii HDF V0401,1950ApJ___111___15H,no survey
V* IX Ori,Hawaii HDF R,1950ApJ___111___15H,no survey
V* IX Ori,Hawaii HDF I,1950ApJ___111___15H,no survey
V* IX Ori,Hawaii HDF z,1950ApJ___111___15H,no survey
V* IX Ori,Hawaii HDF HK,1950ApJ___111___15H,no images
V* IX Ori,GOODS: HST NICMOS,1950ApJ___111___15H,no survey
V* IX Ori,GOODS: VLT ISAAC J,1950ApJ___111___15H,no survey
V* IX Ori,GOODS: VLT ISAAC H,1950ApJ___111___15H,no survey
V* IX Ori,GOODS: VLT ISAAC Ks,1950ApJ___111___15H,no survey
V* IX Ori,HUDF: VLT ISAAC Ks,1950ApJ___111___15H,no survey
V* IX Ori,GOODS: Spitzer IRAC 3.6,1950ApJ___111___15H,no survey
V* IX Ori,GOODS: Spitzer IRAC 4.5,1950ApJ___111___15H,no survey
V* IX Ori,GOODS: Spitzer IRAC 5.8,1950ApJ___111___15H,no survey
V* IX Ori,GOODS: Spitzer IRAC 8.0,1950ApJ___111___15H,no survey
V* IX Ori,GOODS: Spitzer MIPS 24,1950ApJ___111___15H,no survey
V* IX Ori,GOODS: Herschel 100,1950ApJ___111___15H,no survey
V* IX Ori,GOODS: Herschel 160,1950ApJ___111___15H,no survey
V* IX Ori,GOODS: Herschel 250,1950ApJ___111___15H,no survey
V* IX Ori,GOODS: Herschel 350,1950ApJ___111___15H,no survey
V* IX Ori,GOODS: Herschel 500,1950ApJ___111___15H,no survey
V* IX Ori,CDFS: LESS,1950ApJ___111___15H,no survey
V* IX Ori,GOODS: VLA North,1950ApJ___111___15H,no survey
